DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
1,45,A,decl,93.0,inform,"
you must do so by 6 o'clock the day before your outward journey ",constrain,time-day-journey,positive,backchannel,content,yeah
1,45,A,decl,94.0,inform,"
and it's subject to availability and 5 pounds charge
",constrain,avail-fare,positive,,,
1,62,B,decl,112.0,answ,"
it's %street Avenue ",,name-address,positive,pause,,
1,62,B,decl,113.0,answElab,"
it's number 11
",,number,positive,,,
1,63,A,decl,115.0,reqInfo,"
and ",,number-creditcard,positive,pause,,
1,64,B,decl,116.0,correct,"
it's a debit card ",,creditcard,positive,backchannel,content,aha
1,79,A,decl,134.0,inform,"
this is your reference number your tickets have been booked under
",,booking-number-journey,positive,,,
1,81,A,decl,136.0,inform,"
it's {letter}%25 for %alpha {letter}%22 for %alpha ",,spell-name,positive,pause,,
1,85,A,decl,140.0,inform,"
and 40 pounds exactly's been debited from your debit card
",deixis,fare-booking-creditcard,positive,,,
1,85,A,decl,141.0,inform,"
and the two tickets will be posted out first class to you this afternoon
",,time-number-journey,positive,,,
1,86,B,decl,143.0,appreciate,"
that's brilliant
",appreciate,,positive,,,
2,10,B,decl,13.0,answ,"
the Saturday which is the third i think
",opinion-closure,day,positive,,,
2,14,B,decl,18.0,inform,"
i'm not sure what time the trains are
",doubt-report-closure,time,negative,,,
2,15,A,decl,21.0,inform,"
the trains run at 10 to the hour every hour
",closure,time,positive,,,
2,16,B,decl,23.0,express-opinion,"
and that'll be the 14 50 i think then
",opinion,enum,positive,,,
2,18,B,decl,25.0,ackn,"
that's right
",reassurance,,positive,,,
2,23,A,decl,32.0,confirm,"
and that's Monday the fifth
",,day,positive,,,
2,24,B,decl,34.0,ackn,"
that's right yeah
",reassurance,,positive,,,
2,25,A,decl,37.0,inform,"
there's a train at 14 30 from Manchester Picadilly ",exists,time-location-from,positive,pause,,
2,25,A,decl,38.0,inform,"
you arrive in London Euston for 17 hundred
",,arrival-location-time,positive,,,
2,26,B,decl,40.0,appreciate,"
that's great
",appreciate,,positive,,,
2,27,A,decl,42.0,informIntent-hold,"
i'm just going to check with you what's your cheapest fare available to you
",reportIntent,fare-avail-verify,positive,,,
2,28,B,decl,44.0,inform,"
i was quoted 19 pounds
",report,fare,positive,,,
2,29,A,decl,45.0,inform,"
the 19 pounds is not available at the dates and times specified
",,date-avail-fare,negative,,,
2,31,A,decl,47.0,inform,"
you'd need to travel out an hour later on Saturday and come back on the 19 59 train in the evening on Monday
",constrain,time-day-journey,positive,,,
2,33,A,decl,49.0,inform,"
if it has to be the dates and times that you specified to me ",condition-constrain,date,positive,backchannel,content,ok
2,33,A,decl,50.0,inform,"
that's a super advance return at 30 pounds
",,fare,positive,,,
2,35,A,decl,54.0,confirm,"
you don't want to book at all
",closure,preference-booking,negative,,,
3,19,A,decl,23.0,inform,"
the train going out on Saturday the trains run at 8 minutes to the hour
",,time-day,positive,,,
3,21,A,decl,26.0,inform,"
they're either 8 minutes to 9 or 8 minutes to 10
",alternative,time,positive,,,
3,29,A,decl,34.0,informIntent-hold,"
and i'm just going to check your return time ",reportIntent,time-fare-verify,positive,pause,length,3s
3,29,A,decl,35.0,confirm,"
that's on Monday the fifth of October
",,month-day-date,positive,,,
3,31,A,decl,38.0,inform,"
the trains run on the hour from Euston to Macclesfield
",,location-time-to-from,positive,,,
3,33,A,decl,42.0,answ,"
there's a train at 14 hundred from Euston
",exists-closure,time-location-from,positive,,,
3,37,A,decl,47.0,informIntent-hold,"
i'm just going to check to see what's your cheapest fare available to you
",reportIntent,fare-avail-verify,positive,,,
3,39,A,decl,50.0,inform,"
the cheapest fare for the dates and times specified is going to be your super advance return at 30 pounds each
",,fare-date,positive,,,
3,40,B,decl,52.0,inform,"
i've just been quoted 19 pounds
",report,fare,positive,,,
3,48,B,decl,62.0,directElab,"
we'll go for the er
",abandon-closure,preference,positive,,,
3,51,A,decl,66.0,informIntent,"
what i'm going to have to do is arrange for you to collect your tickets from the train station ",intent-benefit-constrain-report,journey,positive,backchannel,content,yes
3,51,A,decl,67.0,direct,"
if i ask you to be there for 60 minutes before departure time on the day of travel ",condition,time-day-departure-journey,positive,backchannel,content,yes
3,51,A,decl,68.0,inform,"
and you need to take your credit card with you
",constrain,creditcard,positive,,,
3,54,B,decl,72.0,answ,"
it's {surname}%16%0%15%5%0%15
",closure,name,positive,,,
3,60,B,decl,79.0,answ,"
it's 0 1 5 2 5
",closure,enum,positive,,,
3,72,B,decl,96.0,answ,"
it's 24 %street Avenue Macclesfield
",,name-address,positive,,,
3,73,A,decl,97.0,informIntent-hold,"
",reportIntent,,positive,pause,,
3,73,A,decl,97.0,informIntent-hold,"
",reportIntent,,positive,pause,length,11s
3,74,B,decl,100.0,answ,"
it's Visa
",closure,creditcard,positive,,,
3,75,A,decl,101.0,reqInfo,"
and the Visa number
",,number-creditcard,positive,,,
3,76,B,decl,102.0,answ,"
it's 9 9
",,enum,positive,,,
3,97,A,decl,128.0,inform,"
the best available i can book you is in smoking ",poss1,avail-booking-seat,positive,pause,,
3,97,A,decl,129.0,inform,"
there's not any non smoking seats left
",exists,seat,negative,,,
3,98,B,decl,131.0,informIntent,"
i'll go for a smoking then
",intent,preference-seat,positive,,,
3,99,A,decl,133.0,inform,"
you'll be travelling in coach {letter}%14 as in %alpha seat number 47 and 48
",,spell-name-number-journey,positive,,,
3,99,A,decl,134.0,inform,"
and that's forward facing seats ",,seat,positive,backchannel,content,yes
3,99,A,decl,135.0,confirm,"
and that's Saturday the third of October from Macclesfield at 9 52 in the morning
",,time-day-month-from-date,positive,,,
3,105,A,decl,144.0,inform,"
and it's coach {letter}%22 as in %alpha ",,spell-name-number,positive,backchannel,content,yes
3,105,A,decl,144.0,inform,"
and it's coach {letter}%22 as in %alpha ",,spell-name-number,positive,backchannel,content,fine
3,105,A,decl,145.0,inform,"
and that's backwards seats this time
",,time,positive,,,
3,105,A,decl,146.0,inform,"
but it is non smoking
",constrain,seat,positive,,,
3,107,A,decl,151.0,inform,"
you've got to stick to the dates and times that you've booked ",constrain,date-booking,positive,pause,,
3,107,A,decl,152.0,inform,"
if you have to cancel
",condition-constrain,cancel,positive,,,
3,107,A,decl,153.0,inform,"
and you cancel by 2 o'clock the day before travel
",condition,cancel-day-time-fare-journey,positive,,,
3,107,A,decl,154.0,inform,"
it's a full refund less 5 pounds ",,refund,positive,pause,,
3,107,A,decl,155.0,inform,"
if you need to change any of the times of travel
",constrain-condition,journey,positive,,,
3,107,A,decl,156.0,inform,"
you must do so by 2 o'clock the day before again subject to availability and 5 pounds charge ",constrain,time-day-avail-fare,positive,backchannel,content,yes
3,107,A,decl,158.0,inform,"
this is your reference number to quote at the train station on Saturday
",,day-number-booking,positive,,,
3,109,A,decl,161.0,inform,"
it's 9 8 4 1
",,enum,positive,,,
3,113,A,decl,165.0,inform,"
then it's {letter}%8 as in %alpha
",,spell-name,positive,,,
3,115,A,decl,169.0,direct,"
you quote that reference number
",,number,positive,,,
3,115,A,decl,171.0,inform,"
and your two sets of tickets will be waiting there
",,ticket,positive,,,
4,2,B,decl,5.0,direct,"
i wanna buy em a ticket for Edinburgh
",intent,preference-location-journey,positive,,,
4,10,B,decl,16.0,answ,"
it is
",,,positive,,,
4,11,A,decl,19.0,confirm,"
it's Friday the ninth of October ",,day-to-month-location-from-date,positive,backchannel,content,yes
4,11,A,decl,19.0,confirm,"
it's Friday the ninth of October ",,day-to-month-location-from-date,positive,pause,,
4,12,B,decl,21.0,answ,"
i don't
",closure,,negative,,,
4,14,B,decl,26.0,inform,"
me friends are going up
",,,positive,,,
4,14,B,decl,27.0,inform,"
and they're leaving from Wigan at 12 28 to Edinburgh
",,time-location-departure-to-from,positive,,,
4,14,B,decl,28.0,inform,"
but they said there wasn't ",constrain-report,location-day-from-number,negative,pause,,
4,14,B,decl,30.0,inform,"
that's why i wanna know what time the one from Liverpool is
",reason,location-time-preference-from-number,positive,,,
4,15,A,decl,32.0,inform,"
you'll be able to get the train from Liverpool Lime Street at 11 35 ",,time-location-from,positive,backchannel,content,yes
4,15,A,decl,33.0,inform,"
you have to change at Wigan Northwestern anyway ",constrain,time-arrival,positive,backchannel,content,right
4,15,A,decl,34.0,inform,"
then it's the 12 28 from Wigan to arrive in Edinburgh at 15 30
",,location-time-arrival-from,positive,,,
4,16,B,decl,37.0,confirm,"
the train from Liverpool goes to Wigan anyway yeah
",,to-location-from,positive,,,
4,18,B,decl,41.0,informIntent,"
i may as well get on with them in Wigan then
",poss1,,positive,,,
4,19,A,decl,44.0,confirm,"
you want a ticket from Wigan now
",closure,preference-from-journey,positive,,,
4,21,A,decl,47.0,informIntent-hold,"
",benefitIntent,verify,positive,pause,length,5s
4,23,A,decl,49.0,inform,"
",exists,fare-journey,negative,pause,length,14s
4,23,A,decl,49.0,inform,"
",exists,fare-journey,negative,pause,,
4,23,A,decl,50.0,inform,"
the cheapest fare that's going to be available is the saver return
",,fare-avail,positive,,,
4,23,A,decl,51.0,inform,"
and that's 65 pounds 30
",,fare,positive,,,
4,24,B,decl,52.0,confirm,"
that's the cheapest
",,fare,positive,,,
4,25,A,decl,56.0,inform,"
there's a 10 31 arriving at 13 30
",exists,time-arrival,positive,,,
4,25,A,decl,57.0,inform,"
and that's for ",,fare,positive,pause,length,4s
4,26,B,decl,59.0,confirm,"
erm ",exists,,negative,pause,length,3s
4,29,A,decl,68.0,answ,"
there's a 6 11 train in the morning arriving 10 31
",exists,time-arrival,positive,,,
4,32,B,decl,72.0,confirm,"
that's a return ",,fare,positive,pause,,
4,34,B,decl,74.0,confirm,"
and that's leaving Manchester at 6 11 ",,location-departure-time,positive,pause,,
4,34,B,decl,74.0,confirm,"
and that's leaving Manchester at 6 11 ",,location-departure-time,positive,overlap,type,start
4,36,B,decl,78.0,confirm,"
and the other one's ",,departure-time-from-number,positive,pause,,
4,38,B,decl,80.0,confirm,"
and that's 27 50 return as well
",,fare,positive,,,
4,39,A,decl,81.0,ackn,"
that's correct
",appreciate,,positive,,,
4,40,B,decl,84.0,reqInfo,"
if there's anything Thursday night
",exists-condition,day,positive,,,
4,43,A,decl,88.0,answ,"
there's a train at 17 31 from Wigan ",exists,time-from,positive,backchannel,content,yes
4,43,A,decl,91.0,inform,"
the cheapest fare that's going to be available is the super advance return 27 pounds
",,fare-avail,positive,,,
4,44,B,decl,94.0,confirm,"
it's the same
",,,positive,,,
4,46,B,decl,98.0,informIntent,"
erm i'll book on the ",intent,time-day-number-booking,positive,pause,,
4,46,B,decl,100.0,inform,"
if that's ok
",condition-reassurance,,positive,,,
4,47,A,decl,103.0,informIntent-hold,"
i'll just double check that again ",intent-closure,verify,positive,pause,length,2s
4,47,A,decl,106.0,confirm,"
you arrive in Edinburgh at 13 30 ",,location-time-arrival,positive,backchannel,content,yes
4,50,B,decl,113.0,express-opinion,"
erm ",opinion,booking,positive,pause,length,3s
4,50,B,decl,114.0,inform,"
cos it's ",reason,,positive,unclear,length,2 syllable
4,50,B,decl,115.0,inform,"
they're on the 12 28
",,enum,positive,,,
4,50,B,decl,116.0,express-opinion,"
and i think they're coming back on Sunday the eleventh at 5 o'clock ",opinion,time-day,positive,pause,,
4,50,B,decl,118.0,inform,"
if i can get on that
",poss1-condition,,positive,,,
4,50,B,decl,119.0,informIntent,"
i'll go on that
",intent,,positive,,,
4,55,A,decl,124.0,inform,"
",,fare,positive,pause,length,2s
4,55,A,decl,124.0,inform,"
",,fare,positive,pause,,
4,56,B,decl,127.0,confirm,"
i leave on the ninth 10 31 from Wigan arrive to Edinburgh a...
",abandon,to-time-from-location-departure-arrival,positive,,,
4,58,B,decl,132.0,confirm,"
i leave at 5 o'clock ",,time-departure,positive,pause,,
4,58,B,decl,133.0,confirm,"
i arrive in at
",,time-arrival,positive,,,
4,62,B,decl,141.0,answElab,"
em i'm not no actually non
",report,,negative,,,
4,65,A,decl,146.0,inform,"
the dates times and seat numbers are printed on the tickets for you ",benefit,number-date-journey,positive,pause,,
4,65,A,decl,147.0,inform,"
you must stick the dates and times that you book ",constrain,date-booking,positive,pause,,
4,65,A,decl,148.0,inform,"
if you can't make your journey and wish to cancel ",poss2-condition,cancel-preference-journey,negative,pause,,
4,65,A,decl,149.0,inform,"
you must cancel by 2 o'clock the day before travel
",constrain,cancel-day-time-journey,positive,,,
4,65,A,decl,150.0,inform,"
and it's a full refund less 5 pounds
",,refund-fare,positive,,,
4,67,A,decl,152.0,inform,"
if it's after the 2 o'clock deadline
",condition,time,positive,,,
4,67,A,decl,154.0,inform,"
it's a 50 per cent refund less 5 pounds ",,refund-fare,positive,backchannel,content,right
4,67,A,decl,155.0,inform,"
and if you wanted to change any of the times of travel
",condition,preference-journey,positive,,,
4,67,A,decl,156.0,inform,"
you must do so by 2 o'clock the day before again subject to availability and 5 pounds charge
",constrain,time-day-avail-fare,positive,,,
4,85,A,decl,176.0,inform,"
that's where the ticket will be posted out to
",,ticket,positive,,,
4,89,A,decl,180.0,reqInfo,"
and the number please
",,number,positive,,,
4,98,B,decl,190.0,answ,"
it's seventh 2000
",,,positive,,,
4,100,B,decl,195.0,answ,"
i certainly do
",closure,,positive,,,
4,101,A,decl,196.0,inform,"
this is your reference number your tickets are being booked under ",,booking-number-journey,positive,pause,,
4,101,A,decl,197.0,inform,"
and it's {letter}%18 for %alpha {letter}%14 for %alpha
",,spell-name,positive,,,
4,107,A,decl,203.0,inform,"
and the tickets will be posted out in the first class post tomorrow morning to ",,time-day-journey,positive,overlap,type,start
4,113,A,decl,210.0,ackn,"
that's correct
",appreciate,,positive,,,
5,2,B,decl,4.0,direct,"
erm i  want em a Virgin val... value fare from London to Birmingham please
",intent-closure-closure,location-preference-to-from-fare,positive,,,
5,4,B,decl,7.0,answ,"
i've got a switch card
",,creditcard,positive,,,
5,8,B,decl,12.0,inform,"
erm i've got a Network SouthEast card but erm
",constrain-closure-closure,number,positive,,,
5,16,B,decl,21.0,ackn,"
that's right
",reassurance,,positive,,,
5,21,A,decl,27.0,inform,"
there's not any advance purchase tickets for you for Saturday
",exists-benefit,fare-day-journey,negative,,,
5,23,A,decl,30.0,inform,"
the cheapest fare that's going to be available is the saver return at 33 pounds 50 now
",,fare-avail,positive,,,
5,24,B,decl,32.0,reqInfo,"
you don't have any at any time on Saturday
",,time-day,negative,,,
5,25,A,decl,33.0,offer,"
i can check back for you ",poss1-benefit,verify,positive,pause,,
5,25,A,decl,34.0,inform,"
there's certainly none more in the evening ",exists,time,negative,pause,length,4s
5,25,A,decl,35.0,inform,"
the first one available is 16 05 arriving at 17 50
",,time-arrival-number-avail,positive,,,
5,31,A,decl,46.0,answElab,"
you do
",closure-closure-closure-closure-closure-closure,,positive,,,
5,35,A,decl,51.0,informIntent-hold,"
i'll just check that for you ",benefitIntent,verify,positive,pause,length,17s
5,35,A,decl,52.0,inform,"
there's only the 7 35 in the morning that has availability now ",exists-constrain,time-avail,positive,pause,length,2s
5,36,B,decl,55.0,reqInfo,"
i can't get another one
",poss1,number,negative,,,
5,38,B,decl,59.0,informIntent,"
i'll have just get a normal return
",intent,fare,positive,,,
5,39,A,decl,60.0,raiseIssue,"
as you want your return back around that time in the late afternoon
",reason,time-preference-fare,positive,,,
5,40,B,decl,65.0,informIntent,"
i just have to get a normal fare then
",constrain,fare,positive,,,
5,41,A,decl,66.0,inform,"
that's a saver return at 33 pounds 50
",,fare,positive,,,
5,42,B,decl,68.0,confirm,"
and i can just get that on the day
",poss1,day,positive,,,
5,43,A,decl,69.0,inform,"
you can buy that before you board the train
",poss2,,positive,,,
6,15,A,decl,19.0,informIntent-hold,"
what i'm going to do is i'm going to check to see what's the cheapest fare available ",intent-report,fare-date-avail-verify,positive,backchannel,content,right
6,17,A,decl,22.0,inform,"
unfortunately all the tickets on the 14 19 for advance purchase have now been booked up
",,fare-avail-journey,positive,,,
6,17,A,decl,23.0,inform,"
they're no longer available
",,avail,negative,,,
6,19,A,decl,27.0,answElab,"
it'll either have to either be the 13 20 departing Preston or the 16 31
",alternative-constrain,departure-location-time,positive,,,
6,24,B,decl,34.0,informIntent,"
i'll do that
",intent,,positive,,,
6,25,A,decl,36.0,confirm,"
it's the 14 19 from Preston arriving Rugby at 16 05 ",,location-time-arrival-from,positive,backchannel,content,yeah
6,25,A,decl,37.0,confirm,"
that's on the ninth of October ",,month-return-date,positive,backchannel,content,yeah
6,26,B,decl,39.0,ackn,"
that's it
",,,positive,,,
6,31,A,decl,46.0,inform,"
the dates times and seat numbers are printed on the tickets for you ",,number-date-journey,positive,pause,,
6,31,A,decl,47.0,inform,"
if you miss any services that i have reserved you on ",poss2-condition,miss-avail,positive,pause,,
6,31,A,decl,48.0,inform,"
you are able to get the next available service
",,,,,,
6,33,A,decl,50.0,inform,"
and if you have to cancel this ticket
",condition-constrain,cancel-journey,positive,,,
6,33,A,decl,51.0,inform,"
it's a full refund less five pounds
",,refund-number-fare,positive,,,
6,51,A,decl,72.0,inform,"
that's where the ticket will be posted out to
",,journey,positive,,,
6,54,B,decl,76.0,inform,"
i'm looking at a switch card 
",,,,,,
6,69,A,decl,96.0,inform,"
it's not been recognised
",,,negative,,,
6,79,A,decl,107.0,confirm,"
the issue number is 8
",,enum-number,positive,,,
6,79,A,decl,108.0,confirm,"
and it's 06 zero zero
",,enum,positive,,,
6,80,B,decl,109.0,ackn,"
that's right
",reassurance,,positive,,,
6,81,A,decl,111.0,inform,"
39 pounds 50 will be debited from that account
",,fare-booking,positive,,,
6,81,A,decl,112.0,inform,"
and this is the reference number your tickets have been booked under
",,booking-number-journey,positive,,,
6,83,A,decl,114.0,inform,"
it's {letter}%7 for %alpha {letter}%1 for %alpha
",,enum-spell,positive,,,
6,89,A,decl,120.0,ackn,"
that's correct Mr {surname}%13%8%14%11%13%8%18%25 ",appreciate,name,positive,backchannel,content,right
6,89,A,decl,121.0,inform,"
and the tickets will go out in the first class post tomorrow morning to you
",,day-time-journey,positive,,,
7,4,B,decl,8.0,answElab,"
i do
",closure,,positive,,,
7,10,B,decl,14.0,answ,"
it's the erm the sixth of October ",closure,month-date,positive,pause,,
7,11,A,decl,18.0,informIntent,"
i'm just going to check that cos the fares are actually off change
",reasonIntent,fare-verify,positive,,,
7,11,A,decl,19.0,inform,"
and they've changed some of the ticket names so ",,name-journey,positive,backchannel,content,oh right
7,11,A,decl,20.0,informIntent,"
i'm just double checking ",existsIntent,avail-verify,positive,pause,,
7,11,A,decl,20.0,informIntent,"
i'm just double checking ",existsIntent,avail-verify,positive,backchannel,content,right
7,11,A,decl,21.0,inform,"
but it's a different name
",constrain,name,positive,,,
7,11,A,decl,22.0,hold,"
if you'd just like to hold the line a moment please
",condition-manage,hold,positive,,,
7,14,B,decl,27.0,direct,"
it's ",closure,time-location,positive,overlap,type,end
7,17,A,decl,30.0,confirm,"
and it's just for one
",,number,positive,,,
7,18,B,decl,31.0,ackn,"
it's just for one
",,number,positive,,,
7,21,A,decl,36.0,accept,"
you can
",poss2-closure-closure,,positive,,,
7,24,B,decl,40.0,ackn,"
that's fine
",reassurance-appreciate,,positive,,,
7,25,A,decl,41.0,informIntent,"
i'm just going to book your seat
",intent,booking,positive,,,
7,27,A,decl,44.0,inform,"
of course that will also include your zone 7 on underground and your complimentary car parking voucher as well
",,enum,positive,,,
7,30,B,decl,48.0,appreciate,"
that's great yes
",appreciate,,positive,,,
7,32,B,decl,51.0,answ,"
it's em {surname}%14%18%18%16 {letter}%14 {letter}%18 {letter}%18 {letter}%16
",closure,spell-name,positive,,,
7,34,B,decl,53.0,answ,"
it's {letter}%0 for %alpha {letter}%15 for %alpha
",closure,enum-spell,positive,,,
7,36,B,decl,56.0,inform,"
it's not for me
",,,negative,,,
7,36,B,decl,57.0,uninterpretable,"
i didn't ",abandon,,negative,vocal,content,laughter
7,40,B,decl,62.0,inform,"
that's gone up then ",,,positive,pause,,
7,40,B,decl,64.0,inform,"
cos it's normal 88
",reason-closure,,positive,,,
7,41,A,decl,65.0,answ,"
they wen... the price... the price increased from twenty seventh of September ",,month-date,positive,overlap,type,start
7,47,A,decl,72.0,inform,"
it's a full refund less 5 pounds
",,refund-fare,positive,,,
7,47,A,decl,73.0,inform,"
if you have to cancel this ticket
",condition-constrain,cancel-journey,positive,,,
7,49,A,decl,75.0,inform,"
and if you miss a service that i have booked you on
",condition,miss-booking,positive,,,
7,49,A,decl,76.0,inform,"
you are able to get the next available one
",poss2,number-avail,positive,,,
7,52,B,decl,79.0,answ,"
it's {letter}%1 {letter}%25 9 ",closure,enum-spell,positive,pause,,
7,55,A,decl,83.0,inform,"
that's where the ticket will be posted out to
",,journey,positive,,,
7,56,B,decl,84.0,appreciate,"
that's great
",appreciate,,positive,,,
7,58,B,decl,86.0,answ,"
it's Visa
",closure,creditcard,positive,,,
7,59,A,decl,87.0,reqInfo,"
",,number-creditcard,positive,pause,length,5s
7,60,B,decl,88.0,answ,"
it's 1 1 double 9
",,enum,positive,,,
7,68,B,decl,97.0,answ,"
it's 0 of 2000
",,enum,positive,,,
7,69,A,decl,99.0,inform,"
91 pounds will be debited from that account ",,fare-booking,positive,backchannel,content,right
7,69,A,decl,100.0,inform,"
and this is the reference number the ticket has been booked under
",,booking-number-journey,positive,,,
7,78,B,decl,110.0,ackn,"
that's fine
",reassurance-appreciate,,positive,,,
7,79,A,decl,111.0,informIntent,"
and the ticket will be posted out in the first class post to you ok now
",,journey,positive,,,
7,80,B,decl,113.0,appreciate,"
that's great
",appreciate,,positive,,,
8,13,A,decl,17.0,hold,"
if you just bear with me a moment sir ",condition-manage,hold,positive,pause,length,3s
8,14,B,decl,20.0,inform,"
er i m unfortunately i haven't got a copy of the a current copy of the timetable with me
",,,negative,,,
8,14,B,decl,22.0,inform,"
i know there used to be one about quarter to about 7 o clock
",closed-exists-awareness,time-number,positive,,,
8,18,B,decl,29.0,answ,"
it will be later that day
",closure,day,positive,,,
8,19,A,decl,32.0,confirm,"
you prefer to leave that open
",,departure-preference-fare,positive,,,
8,23,A,decl,37.0,informIntent-hold,"
i'm just going to check to see what's your cheapest fare available to you ",intent,fare-avail-verify,positive,pause,length,18s
8,23,A,decl,39.0,inform,"
you'll be able to get the Virgin value business at 45 pounds
",,fare,positive,,,
8,25,A,decl,42.0,inform,"
with that ticket you must travel out on the time specified
",deixis-constrain,journey-time,positive,,,
8,25,A,decl,43.0,inform,"
but you're able to return on any train of your choice
",poss2-constrain,,positive,,,
8,31,A,decl,50.0,informIntent-hold,"
",intent,,positive,pause,,
8,31,A,decl,50.0,informIntent-hold,"
",intent,,positive,pause,length,17s
8,31,A,decl,52.0,inform,"
you'll be travelling in coach %14 as in foxtrot seat number 33
",,enum-number-journey,positive,,,
8,31,A,decl,53.0,inform,"
and that's a forward facing seat in non smoking ",,seat,positive,overlap,type,start
8,33,A,decl,56.0,reqInfo,"
",,preference-journey,positive,pause,,
8,34,B,decl,61.0,answElab,"
if you have it please
",condition,,positive,,,
8,35,A,decl,62.0,confirm,"
",,enum-number,positive,pause,length,5s
8,35,A,decl,62.0,confirm,"
",,enum-number,positive,backchannel,content,right
8,35,A,decl,63.0,confirm,"
and that's backward travel 
",,seat,positive,,,
8,35,A,decl,64.0,confirm,"
that's travelling tomorrow from Nuneaton to Euston on the 7 13 train in the morning ",,to-location-day-time-from-journey,positive,backchannel,content,right
8,42,B,decl,72.0,inform,"
er it's a corporate er
",abandon-closure,,positive,,,
8,44,B,decl,75.0,ackn,"
you do yes 
",,,positive,,,
8,44,B,decl,77.0,inform,"
company corporate
",,,,,,
8,50,B,decl,84.0,informIntent-hold,"
the the er yeah just a moment i've got i can give you a registered address
",poss1,address,positive,,,
8,50,B,decl,85.0,hold,"
if you just hold on a second
",condition-manage,hold,positive,,,
8,52,B,decl,89.0,inform,"
it's erm Fanshawe Cottage that's if just want the postcode or
",condition-alternative,preference-address,positive,,,
8,57,A,decl,96.0,reqInfo,"
yep and then it's
",,,,,,
8,58,B,decl,97.0,answElab,"
it's {letter}%14 {letter}%1 {letter}%14
",,enum-spell,positive,,,
8,67,A,decl,110.0,inform,"
it's a full refund
",,refund,positive,,,
8,67,A,decl,111.0,inform,"
if you have to cancel this ticket less five pounds
",condition-constrain,cancel-number-fare-journey,positive,,,
8,81,A,decl,129.0,inform,"
this is your reference number to quote tomorrow at the booking office ",,booking-day-time-number,positive,backchannel,content,yeah
8,81,A,decl,130.0,inform,"
you need to take your credit card with you as well ",constrain,creditcard,positive,backchannel,content,yes
8,81,A,decl,131.0,inform,"
and it's 4 4 2 1
",,enum,positive,,,
