DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
1,65,A,frag,118.0,echo,"
1 3 5
",,enum,positive,,,
1,66,B,frag,119.0,answElab,"
5 3 1
",,enum,positive,,,
1,67,A,frag,120.0,echo,"
5 3 1
",,enum,positive,,,
1,68,B,frag,121.0,answElab,"
1 5 1
",,enum,positive,,,
1,69,A,frag,122.0,echo,"
1 5 1
",,enum,positive,,,
1,70,B,frag,123.0,answElab,"
8 6 1
",,enum,positive,,,
1,71,A,frag,124.0,echo,"
8 6 1
",,enum,positive,,,
1,72,B,frag,125.0,answElab,"
9 1 1
",,enum,positive,,,
1,73,A,frag,126.0,echo,"
9 1 1
",,enum,positive,,,
1,74,B,frag,127.0,answElab,"
0 1 5
",,enum,positive,,,
1,75,A,frag,128.0,echo,"
0 1 5
",,enum,positive,,,
1,75,A,frag,129.0,reqInfo,"
and the issue number
",,number,positive,,,
1,76,B,frag,130.0,inform,"
2
",partial,enum,positive,,,
1,77,A,frag,131.0,reqInfo,"
and the expiry date
",,creditcard,positive,,,
1,78,B,frag,132.0,inform,"
November this year
",,month,positive,,,
1,83,A,frag,138.0,inform,"
{letter}%13 for %alpha the number 5 ",deixis,spell-name,positive,pause,,
1,87,A,frag,144.0,thank,"
thank you for calling
",,,,,,
1,88,B,frag,145.0,thank-bye,"
thanks very much ",farewell,,,overlap,type,start
1,89,A,frag,146.0,bye,"
bye ",partial-farewell,closing,positive,overlap,type,end
2,1,A,frag,1.0,greet,"
good afternoon
",deixis-greet,opening,positive,,,
2,1,A,frag,2.0,identifySelf,"
Virgin train line Sandra speaking
",deixis,intro,positive,,,
2,2,B,frag,4.0,direct,"
er Euston to Manchester please
",closure,to-location,positive,,,
2,8,B,frag,11.0,answ,"
just one please
",closure,number,positive,,,
2,11,A,frag,14.0,confirm,"
third of Oc...
",abandon,date,positive,,,
2,12,B,frag,15.0,complete,"
",deixis,month,positive,overlap,type,start
2,13,A,frag,16.0,echo,"
October ",partial,month,positive,overlap,type,end
2,16,B,frag,22.0,echo,"
every hour ",deixis,time,positive,pause,,
2,17,A,frag,24.0,inform,"
arriving at 17 30
",deixis,time-arrival,positive,,,
2,20,B,frag,28.0,answ,"
er Monday
",partial-closure,day,positive,,,
2,21,A,frag,29.0,reqInfo,"
departing at what time
",open,time-departure,positive,,,
2,22,B,frag,30.0,unclassifiable,"
em ",closure,time,positive,unclear,length,2 syllables
2,23,A,frag,31.0,inform,"
on the half hour
",deixis,time,positive,,,
2,34,B,frag,51.0,confirm,"
30 em ",partial,enum,positive,pause,,
2,37,A,frag,57.0,bye,"
",farewell,closing,positive,overlap,type,start
2,38,B,frag,58.0,bye,"
bye ",partial-farewell,closing,positive,overlap,type,end
3,1,A,frag,1.0,greet,"
good afternoon
",deixis-greet,opening,positive,,,
3,1,A,frag,2.0,identifySelf,"
Virgin trainlines Sandra speaking
",deixis,intro,positive,,,
3,2,B,frag,4.0,direct,"
er from Macclesfield to London Euston return
",deixis-closure,to-location-from-fare,positive,,,
3,8,B,frag,11.0,answ,"
two
",partial-closure,number,positive,,,
3,12,B,frag,15.0,answ,"
er third of October
",closure,month-date,positive,,,
3,13,A,frag,16.0,confirm,"
Saturday
",partial,day,positive,,,
3,16,B,frag,19.0,direct,"
em about 9 o'clock
",closure,time,positive,,,
3,18,B,frag,21.0,direct,"
er ",deixis-closure,day-time-month-date,positive,pause,,
3,18,B,frag,21.0,direct,"
er ",deixis-closure,day-time-month-date,positive,pause,,
3,24,B,frag,29.0,direct,"
er 8 minutes to 10
",closure,time,positive,,,
3,25,A,frag,30.0,inform,"
",,time-location-departure-arrival,positive,pause,length,3s
3,27,A,frag,32.0,confirm,"
",,month-date,positive,pause,,
3,35,A,frag,44.0,inform,"
arriving in Macclesfield at 16 03
",deixis,time-arrival,positive,,,
3,40,B,frag,51.0,echo,"
",deixis-abandon,,positive,pause,,
3,41,A,frag,53.0,inform,"
the 19 pounds Virgin value fare ",,fare-time-day-avail,negative,backchannel,content,yes
3,42,B,frag,54.0,echo,"
15 52
",,enum,positive,,,
3,49,A,frag,63.0,complete,"
super advance at 30 pounds each
",,fare,positive,,,
3,53,A,frag,71.0,reqInfo,"
your surname please
",open,name,positive,,,
3,56,B,frag,74.0,answ,"
{letter}%16 {letter}%0 {letter}%15 ",closure,enum-spell,positive,pause,,
3,57,A,frag,75.0,reqInfo,"
",open,name,positive,pause,,
3,58,B,frag,76.0,answ,"
er {letter}%9
",partial-closure,spell,positive,,,
3,59,A,frag,78.0,reqInfo,"
your contact telephone number please
",open,telephone-number,positive,,,
3,62,B,frag,81.0,pardon,"
got that sorry
",,,positive,,,
3,63,A,frag,82.0,answ,"
0 1 5 2 5
",,enum,positive,,,
3,64,B,frag,84.0,uninterpretable,"
the telepho...
",abandon,,positive,,,
3,64,B,frag,86.0,answElab,"
8 4 1
",,enum,positive,,,
3,65,A,frag,87.0,echo,"
8 4 1
",,enum,positive,,,
3,66,B,frag,88.0,answElab,"
treble 4
",,,positive,,,
3,67,A,frag,89.0,echo,"
treble 4 ",,enum,positive,pause,,
3,67,A,frag,90.0,reqInfo,"
and your postcode to where your credit card is registered to
",open,creditcard,positive,,,
3,68,B,frag,91.0,answ,"
{letter}%10 {letter}%16 11
",closure,enum-spell,positive,,,
3,70,B,frag,93.0,answElab,"
4 {letter}%0 {letter}%2
",,enum-spell,positive,,,
3,71,A,frag,94.0,reqInfo,"
",,confirm-address,positive,pause,,
3,77,A,frag,103.0,echo,"
9 9
",,enum,positive,,,
3,78,B,frag,104.0,answElab,"
9 0
",,enum,positive,,,
3,79,A,frag,105.0,echo,"
9 0
",,enum,positive,,,
3,80,B,frag,106.0,answElab,"
4 9
",,enum,positive,,,
3,81,A,frag,107.0,echo,"
4 9
",,enum,positive,,,
3,82,B,frag,108.0,answElab,"
1 9
",,enum,positive,,,
3,83,A,frag,109.0,echo,"
1 9
",,enum,positive,,,
3,84,B,frag,110.0,answElab,"
4 8
",,enum,positive,,,
3,85,A,frag,111.0,echo,"
4 8
",,enum,positive,,,
3,86,B,frag,112.0,answElab,"
6 5
",,enum,positive,,,
3,87,A,frag,113.0,echo,"
6 5
",,enum,positive,,,
3,88,B,frag,114.0,answElab,"
8 9
",,enum,positive,,,
3,89,A,frag,115.0,echo,"
8 9
",,enum,positive,,,
3,90,B,frag,116.0,inform,"
1 8
",,enum,positive,,,
3,91,A,frag,117.0,echo,"
1 8
",,enum,positive,,,
3,91,A,frag,118.0,reqInfo,"
and the expiry date
",,creditcard,positive,,,
3,92,B,frag,119.0,answ,"
is the third 99
",closed,,positive,,,
3,93,A,frag,121.0,inform,"
60 pounds will be debited from that account ",deixis-closure,fare-booking,positive,pause,,
3,94,B,frag,123.0,direct,"
er non smoking
",closure,seat,positive,,,
3,97,A,frag,127.0,refer,"
the 9 52 train on Saturday morning
",,time-day,positive,,,
3,100,B,frag,136.0,echo,"
9 32
",,enum,positive,,,
3,101,A,frag,138.0,correct,"
52
",partial,,positive,,,
3,102,B,frag,139.0,correctSelf,"
52
",,,positive,,,
3,103,A,frag,141.0,confirm,"
returning Monday the fifth of October departing at 14 hundred
",deixis,time-departure-month-day-return-date,positive,,,
3,105,A,frag,143.0,confirm,"
",deixis,to-location-from,positive,pause,,
3,107,A,frag,150.0,refer,"
with this ticket
",deixis,journey,positive,,,
3,110,B,frag,162.0,echo,"
9 8 4 1
",,enum,positive,,,
3,111,A,frag,163.0,inform,"
1 1 8 8
",,enum,positive,,,
3,112,B,frag,164.0,echo,"
1 1 8 8
",,enum,positive,,,
3,114,B,frag,166.0,echo,"
{letter}%8
",partial,spell,positive,,,
3,117,A,frag,175.0,thank,"
thank you for calling now
",,,,,,
3,118,B,frag,177.0,thank,"
thanks a lot then
",,,,,,
3,119,A,frag,178.0,bye,"
",farewell,closing,positive,overlap,type,start
3,120,B,frag,179.0,bye,"
bye ",farewell,closing,positive,overlap,type,end
4,1,A,frag,1.0,greet,"
good afternoon
",deixis-greet,opening,positive,,,
4,1,A,frag,2.0,identifySelf,"
Virgin trainline Sandra speaking
",deixis,intro,positive,,,
4,2,B,frag,4.0,greet,"
hi
",partial-greet-closure,opening,positive,,,
4,2,B,frag,6.0,directElab,"
to leave em going on the ninth of October
",,month-departure-date,positive,,,
4,3,A,frag,7.0,reqInfo,"
travelling to
",,journey-to,positive,,,
4,4,B,frag,8.0,answ,"
Edinburgh
",partial,location,positive,,,
4,5,A,frag,9.0,reqInfo,"
from
",partial,from,positive,,,
4,14,B,frag,25.0,inform,"
saying actually i've got a couple of queries first ",deixis-report-closure,,positive,pause,,
4,20,B,frag,46.0,answElab,"
on that train 12 28
",deixis,enum,positive,,,
4,22,B,frag,48.0,thank,"
cheers thanks
",,,,,,
4,25,A,frag,54.0,inform,"
all the advance ",abandon,fare,positive,pause,,
4,25,A,frag,55.0,inform,"
the only ",abandon-constrain,,positive,pause,,
4,27,A,frag,61.0,ackn,"
not that date
",,date,negative,,,
4,28,B,frag,66.0,refer,"
sort of like Manchester or anything like that
",alternative,location,positive,,,
4,29,A,frag,67.0,hold,"
",benefit-closure,verify,positive,pause,length,11s
4,29,A,frag,67.0,hold,"
",benefit-closure,verify,positive,pause,length,9s
4,31,A,frag,71.0,answ,"
",condition-closure,fare-avail,positive,pause,length,10s
4,35,A,frag,75.0,inform,"
in ",deixis,time,positive,overlap,type,end
4,42,B,frag,86.0,refer,"
",closure,from,positive,pause,,
4,43,A,frag,87.0,refer,"
",deixis,month-day-date,positive,pause,length,16s
4,43,A,frag,89.0,answElab,"
arriving in Edinburgh ",deixis,arrival-location-time,positive,pause,,
4,43,A,frag,89.0,answElab,"
arriving in Edinburgh ",deixis,arrival-location-time,positive,pause,,
4,43,A,frag,90.0,refer,"
and from ",deixis,from,positive,pause,,
4,46,B,frag,96.0,complete,"
same price ",deixis,,positive,pause,,
4,46,B,frag,99.0,refer,"
10 30
",,enum,positive,,,
4,47,A,frag,105.0,confirm,"
10 31 on Friday the ninth of October from Wigan Northwestern ",,month-day-enum-from-date,positive,pause,,
4,48,B,frag,110.0,refer,"
31
",closure,,positive,,,
4,51,A,frag,120.0,confirm,"
",,fare,positive,pause,length,12s
4,53,A,frag,122.0,confirm,"
arriving in Wigan Northwestern at 19 57
",deixis,time-arrival,positive,,,
4,57,A,frag,128.0,complete,"
13 30
",,enum,positive,,,
4,58,B,frag,131.0,refer,"
and on the eleventh
",deixis,,positive,,,
4,59,A,frag,134.0,complete,"
19 57
",,enum,positive,,,
4,63,A,frag,143.0,confirm,"
no smoking
",,seat,negative,,,
4,67,A,frag,153.0,inform,"
but before departure time of the train
",constrain,departure-time,positive,,,
4,69,A,frag,159.0,reqInfo,"
your surname
",open,name,positive,,,
4,70,B,frag,160.0,answ,"
{surname}%0%12%9%0%17 {letter}%0 {letter}%12 {letter}%9 {letter}%0 {letter}%17
",closure,spell-name,positive,,,
4,71,A,frag,161.0,reqInfo,"
and your initial
",open,name,positive,,,
4,72,B,frag,162.0,answ,"
{letter}%8
",partial-closure,spell,positive,,,
4,73,A,frag,163.0,reqInfo,"
and your contact telephone number
",open,telephone-number,positive,,,
4,74,B,frag,164.0,answ,"
0 1 0 6
",closure,enum,positive,,,
4,76,B,frag,166.0,answElab,"
6 0 9
",,enum,positive,,,
4,78,B,frag,168.0,answElab,"
0 7 0 5
",,enum,positive,,,
4,79,A,frag,169.0,reqInfo,"
and your postcode to where your credit card is registered to
",open,creditcard-address,positive,,,
4,80,B,frag,170.0,answ,"
{letter}%21 7 6
",closure,enum-spell,positive,,,
4,82,B,frag,172.0,answElab,"
0 {letter}%14 {letter}%9
",,enum-spell,positive,,,
4,84,B,frag,174.0,answ,"
70 %street %street %street Park %town %region
",,location-name,positive,,,
4,88,B,frag,179.0,answ,"
worldwide Master card
",closure,creditcard,positive,,,
4,90,B,frag,181.0,answ,"
0 0 8 2
",,enum,positive,,,
4,91,A,frag,182.0,echo,"
0 0 8 2
",,enum,positive,,,
4,92,B,frag,183.0,answElab,"
4 0 double 2
",,enum,positive,,,
4,93,A,frag,184.0,echo,"
4 0 double 2
",,enum,positive,,,
4,94,B,frag,185.0,answElab,"
0 5 1 5
",,enum,positive,,,
4,95,A,frag,186.0,echo,"
0 5 1 5
",,enum,positive,,,
4,96,B,frag,187.0,answElab,"
4 6 2 7
",,enum,positive,,,
4,97,A,frag,188.0,echo,"
4 6 2 7
",,enum,positive,,,
4,97,A,frag,189.0,reqInfo,"
and the expiry date
",,creditcard,positive,,,
4,99,A,frag,192.0,inform,"
27 pounds will be debited from that account
",deixis,fare-booking,positive,,,
4,103,A,frag,199.0,inform,"
{letter}%16 for %alpha 4 0 0
",deixis,spell-name,positive,,,
4,105,A,frag,201.0,inform,"
7 {letter}%9 for %alpha
",,spell-name,positive,,,
4,110,B,frag,207.0,inform,"
{letter}%18 {letter}%14 {letter}%16
",,enum-spell,positive,,,
4,112,B,frag,209.0,inform,"
4 0 0 7 {letter}%9
",,enum-spell,positive,,,
4,115,A,frag,213.0,thank-bye,"
thank you for calling ",farewell,,,overlap,type,start
4,116,B,frag,214.0,bye,"
bye ",partial-farewell,closing,positive,overlap,type,end
5,1,A,frag,1.0,greet,"
good afternoon
",deixis-greet,opening,positive,,,
5,1,A,frag,2.0,identifySelf,"
Virgin trainlines Sandra speaking
",deixis,intro,positive,,,
5,6,B,frag,10.0,answ,"
just one
",closure-closure,number,positive,,,
5,9,A,frag,14.0,negate,"
not that
",,,negative,,,
5,10,B,frag,15.0,confirm,"
not that is it
",,,negative,,,
5,14,B,frag,19.0,answ,"
on Saturday
",deixis-closure-closure,day,positive,,,
5,15,A,frag,20.0,confirm,"
the third of October
",,month-date,positive,,,
5,18,B,frag,23.0,answ,"
6 05 p m
",closure-closure,time,positive,,,
5,19,A,frag,24.0,confirm,"
",deixis,time,positive,pause,length,7s
5,22,B,frag,29.0,answ,"
erm on Sunday
",deixis-closure-closure,day,positive,,,
5,26,B,frag,36.0,echo,"
",,time-arrival,positive,pause,,
5,27,A,frag,40.0,greet,"
hello
",greet,,positive,,,
5,34,B,frag,50.0,answ,"
some time around the same time that on Sunday afternoon about fiveish or something
",deixis-alternative,time-day-number,positive,,,
5,35,A,frag,53.0,inform,"
arriving at 9 49 for the Virgin value fare
",deixis,time-arrival-fare,positive,,,
5,37,A,frag,56.0,answ,"
",,fare,negative,pause,,
5,40,B,frag,64.0,init,"
basically ",,,positive,pause,,
5,47,A,frag,74.0,thank,"
thank you for calling 
",,,,,,
6,1,A,frag,1.0,greet,"
good afternoon
",greet,opening,positive,,,
6,1,A,frag,2.0,identifySelf,"
Virgin trainlines Sandra speaking
",deixis,intro,positive,,,
6,2,B,frag,4.0,direct,"
Preston to Rugby
",deixis-closure,to-location,positive,,,
6,8,B,frag,11.0,answ,"
one
",partial-closure,number,positive,,,
6,10,B,frag,13.0,answ,"
er Friday the ninth of October
",closure,month-day-date,positive,,,
6,12,B,frag,15.0,answ,"
14 19
",closure,enum,positive,,,
6,14,B,frag,17.0,answ,"
erm ",closure,day-location-departure-time,positive,pause,,
6,14,B,frag,17.0,answ,"
erm ",closure,day-location-departure-time,positive,pause,,
6,16,B,frag,20.0,thank,"
thank you
",,,,,,
6,19,A,frag,26.0,answ,"
the 15 20 is the same
",closure,enum,positive,,,
6,21,A,frag,30.0,answ,"
39 pounds 50
",closure,fare,positive,,,
6,22,B,frag,31.0,reqInfo,"
",partial,fare,positive,pause,,
6,25,A,frag,38.0,confirm,"
 returning the eleventh of October 18 45 from Rugby arriving in Preston at 20 33
",,time-arrival-month-location-from-date,positive,,,
6,28,B,frag,42.0,direct,"
non smoking
",closure,seat,positive,,,
6,35,A,frag,54.0,reqInfo,"
your surname please
",open,name,positive,,,
6,36,B,frag,55.0,answ,"
{surname}%13%8%14%11%13%8%18%25 {letter}%13 {letter}%8 {letter}%14 {letter}%11 {letter}%13 {letter}%8 {letter}%18 {letter}%25
",closure,spell-name,positive,,,
6,37,A,frag,56.0,reqInfo,"
and your initial
",open,name,positive,,,
6,38,B,frag,57.0,answ,"
{letter}%25 {letter}%14
",closure,enum-spell,positive,,,
6,39,A,frag,58.0,reqInfo,"
and your contact telephone number please
",open,telephone-number,positive,,,
6,40,B,frag,59.0,answ,"
0 1 double 4 8
",closure,enum,positive,,,
6,42,B,frag,61.0,answElab,"
3 3 4
",,enum,positive,,,
6,44,B,frag,63.0,answElab,"
8 double 0
",,enum,positive,,,
6,45,A,frag,64.0,reqInfo,"
and your postcode to where your credit card is registered to
",open,creditcard-address,positive,,,
6,46,B,frag,65.0,answ,"
{letter}%11 {letter}%23 {letter}4
",closure,enum-spell,positive,,,
6,48,B,frag,67.0,answElab,"
2 {letter}%14 {letter}%25
",,enum-spell,positive,,,
6,50,B,frag,69.0,answ,"
Bridge Cottage ",deixis,,positive,pause,,
6,50,B,frag,70.0,answElab,"
er probably %street Road
",probability,,positive,,,
6,55,A,frag,78.0,answ,"
switch is fine
",closure,number-creditcard,positive,,,
6,55,A,frag,79.0,reqInfo,"
the long number across the switch card
",,number-creditcard,positive,,,
6,56,B,frag,80.0,answ,"
er 7 4 4
",,enum,positive,,,
6,57,A,frag,81.0,echo,"
7 4 4
",,enum,positive,,,
6,58,B,frag,82.0,answElab,"
0 8 4
",,enum,positive,,,
6,59,A,frag,83.0,echo,"
0 8 4
",,enum,positive,,,
6,60,B,frag,84.0,answElab,"
4 4 8 4
",,enum,positive,,,
6,61,A,frag,85.0,echo,"
4 4 8 4
",,enum,positive,,,
6,62,B,frag,86.0,answElab,"
8 8 4 8
",,enum,positive,,,
6,63,A,frag,87.0,echo,"
8 8 4 8
",,enum,positive,,,
6,64,B,frag,88.0,answElab,"
0 2 7 0
",,enum,positive,,,
6,65,A,frag,89.0,echo,"
0 2 7 0
",,enum,positive,,,
6,65,A,frag,90.0,reqInfo,"
and the issue number
",,number,positive,,,
6,66,B,frag,91.0,answ,"
8
",partial,enum,positive,,,
6,67,A,frag,92.0,reqInfo,"
and the expiry date
",,creditcard,positive,,,
6,68,B,frag,93.0,answ,"
7 2000
",,enum,positive,,,
6,70,B,frag,97.0,answ,"
7 4 4
",,enum,positive,,,
6,71,A,frag,98.0,echo,"
7 4 4
",,enum,positive,,,
6,72,B,frag,99.0,answElab,"
0 8 4
",,enum,positive,,,
6,73,A,frag,100.0,inform,"
0 8 zero
",,enum,positive,,,
6,74,B,frag,101.0,answElab,"
4 4 8 4
",,enum,positive,,,
6,75,A,frag,102.0,echo,"
4 4 8 4
",,enum,positive,,,
6,76,B,frag,103.0,answElab,"
8 8 4 8
",,enum,positive,,,
6,77,A,frag,104.0,echo,"
8 8 4 8
",,enum,positive,,,
6,78,B,frag,105.0,answElab,"
0 2 7 0
",,enum,positive,,,
6,79,A,frag,106.0,echo,"
0 2 7 0 
",,enum-number,positive,,,
6,85,A,frag,116.0,inform,"
{letter}%18 for %alpha {letter}%25 for %alpha
",,enum-spell,positive,,,
6,87,A,frag,118.0,inform,"
{letter}%18 for %alpha {letter}%0 for %alpha the number's 4 {letter}%25 for %alpha
",,enum-spell-number,positive,,,
6,88,B,frag,119.0,echo,"
{letter}%18 {letter}%0 4 {letter}%25
",,enum-spell,positive,,,
6,91,A,frag,124.0,thank,"
thank you for calling now
",,,,,,
6,92,B,frag,125.0,thank,"
thank you
",,,,,,
6,93,A,frag,126.0,bye,"
bye
",partial-farewell,closing,positive,,,
6,94,B,frag,127.0,bye,"
bye bye 
",farewell,closing,positive,,,
7,1,A,frag,1.0,greet,"
good afternoon
",greet,opening,positive,,,
7,1,A,frag,2.0,identifySelf,"
Virgin trainlines Sandra speaking
",deixis,intro,positive,,,
7,2,B,frag,4.0,direct,"
er Wolverhampton to Euston please
",closure,to-location,positive,,,
7,8,B,frag,12.0,answ,"
er just one
",closure,number,positive,,,
7,10,B,frag,15.0,direct,"
erm and hopefully the business class please
",,,positive,,,
7,10,B,frag,16.0,direct,"
the business advance
",,fare,positive,,,
7,12,B,frag,24.0,thank,"
thank you
",,,,,,
7,15,A,frag,28.0,echo,"
the 9 19
",,enum,positive,,,
7,16,B,frag,29.0,ackn,"
mm
",partial-backchannel,,positive,,,
7,22,B,frag,37.0,thank,"
thank you
",,,,,,
7,23,A,frag,39.0,inform,"
the 9 19 for Wolverhampton arrives in Euston 11 20
",,arrival-location-time,positive,,,
7,31,A,frag,50.0,reqInfo,"
your surname please
",open,name,positive,,,
7,33,A,frag,52.0,reqInfo,"
and your initial
",open,name,positive,,,
7,35,A,frag,54.0,reqInfo,"
and your title
",open,name,positive,,,
7,36,B,frag,55.0,answ,"
Mr
",partial-closure,,positive,,,
7,37,A,frag,58.0,uninterpretable,"
",partial,,positive,vocal,content,laughter
7,38,B,frag,59.0,uninterpretable,"
",partial,,positive,unclear,length,9 syllables
7,39,A,frag,60.0,unclassifiable,"
91 pounds exactly
",,fare,positive,,,
7,43,A,frag,67.0,reqInfo,"
and your contact telephone number
",open,telephone-number,positive,,,
7,44,B,frag,68.0,answ,"
is 0 1 9 8 0
",closure,enum,positive,,,
7,46,B,frag,70.0,answElab,"
9 1 5 ",,enum,positive,pause,,
7,51,A,frag,78.0,reqInfo,"
and your postcode to where the credit card is registered to
",open,creditcard-address,positive,,,
7,54,B,frag,81.0,answ,"
er 79 %street Avenue %town %town
",,location-enum-address,positive,,,
7,61,A,frag,89.0,echo,"
1 1 double 9
",,enum,positive,,,
7,62,B,frag,90.0,answElab,"
5 0 double 5
",,enum,positive,,,
7,63,A,frag,91.0,echo,"
5 0 double 5
",,enum,positive,,,
7,64,B,frag,92.0,answElab,"
0 800
",,enum,positive,,,
7,65,A,frag,93.0,echo,"
0 800
",,enum,positive,,,
7,66,B,frag,94.0,answElab,"
1 1 6 9
",,enum,positive,,,
7,67,A,frag,95.0,echo,"
1 1 6 9
",,enum,positive,,,
7,67,A,frag,96.0,reqInfo,"
and the expiry date
",,creditcard,positive,,,
7,71,A,frag,102.0,inform,"
5 1 1
",,enum,positive,,,
7,72,B,frag,103.0,echo,"
5 1 1
",,enum,positive,,,
7,73,A,frag,104.0,inform,"
{letter}%8 for %alpha {letter}%4 for %alpha
",,enum-spell,positive,,,
7,75,A,frag,106.0,inform,"
the number 1 {letter}%15 for %alpha
",,enum-spell-number,positive,,,
7,77,A,frag,108.0,inform,"
{letter}%12 for %alpha
",,enum-spell,positive,,,
7,81,A,frag,115.0,thank,"
thank you for calling
",,,,,,
7,82,B,frag,116.0,thank,"
thank you very much then
",,,,,,
7,83,A,frag,117.0,bye,"
",farewell,closing,positive,overlap,type,start
7,84,B,frag,118.0,bye,"
bye bye ",farewell,closing,positive,overlap,type,end
8,1,A,frag,1.0,greet,"
good afternoon
",greet,opening,positive,,,
8,1,A,frag,2.0,identifySelf,"
Virgin trainlines Sandra speaking
",deixis,intro,positive,,,
8,2,B,frag,4.0,direct,"
er from Nuneaton to Euston
",deixis-closure,to-location-from,positive,,,
8,10,B,frag,13.0,answ,"
just myself
",closure,,positive,,,
8,12,B,frag,15.0,direct,"
er tomorrow ",closure,day,positive,pause,,
8,13,A,frag,18.0,reqInfo,"
travelling at what time tomorrow from Nuneaton
",open,time-day-location-from-journey,positive,,,
8,14,B,frag,19.0,answ,"
erm early morning
",closure,time,positive,,,
8,15,A,frag,24.0,informIntent-hold,"
",,verify,positive,pause,length,10s
8,15,A,frag,24.0,informIntent-hold,"
",,verify,positive,pause,length,3s
8,15,A,frag,25.0,answ,"
4 13 arriving at 8 30
",closure,time-arrival,positive,,,
8,18,B,frag,30.0,answElab,"
but i don't know the precise time
",constrain,time,negative,,,
8,28,B,frag,47.0,direct,"
non smoking please
",closure,seat,positive,,,
8,30,B,frag,49.0,direct,"
erm sort of facing or with my back to the direction of movement
",alternative-closure,seat,positive,,,
8,31,A,frag,54.0,uninterpretable,"
and that
",abandon,,positive,,,
8,32,B,frag,55.0,reqInfo,"
oh you ",,seat,negative,overlap,type,end
8,34,B,frag,60.0,answ,"
rear facing
",,seat,positive,,,
8,35,A,frag,65.0,confirm,"
and to return at any time
",,time,positive,,,
8,37,A,frag,67.0,reqInfo,"
and your surname
",open,name,positive,,,
8,38,B,frag,68.0,answ,"
{surname}%16%1%10 {letter}%16 {letter}%1 {letter}%10
",closure,spell-name,positive,,,
8,39,A,frag,69.0,reqInfo,"
and your initial
",open,name,positive,,,
