DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
1,79,A,decl,134,inform,"
this is your reference number your tickets have been booked under
",,booking-number-journey,positive,,,
1,80,B,dm,135,ackn,"
ok
",,,positive,,,
1,81,A,decl,136,inform,"
it's {letter}%25 for %alpha {letter}%22 for %alpha ",,spell-name,positive,pause,,
1,82,B,yes,137,ackn,"
yeah
",,,,,,
1,83,A,frag,138,inform,"
{letter}%13 for %alpha the number 5 ",deixis,spell-name,positive,pause,,
1,84,B,dm,139,ackn,"
right
",,,positive,,,
1,85,A,decl,140,inform,"
and 40 pounds exactly's been debited from your debit card
",deixis,fare-booking-creditcard,positive,,,
1,85,A,decl,141,inform,"
and the two tickets will be posted out first class to you this afternoon
",,time-number-journey,positive,,,
1,85,A,dm,142,init,"
ok now
",,,positive,,,
1,86,B,decl,143,appreciate,"
that's brilliant
",appreciate,,positive,,,
1,87,A,frag,144,thank,"
thank you for calling
",,,,,,
1,88,B,frag,145,thank-bye,"
thanks very much ",farewell,,,overlap,type,start
1,89,A,frag,146,bye,"
bye ",partial-farewell,closing,positive,overlap,type,end
2,1,A,frag,1,greet,"
good afternoon
",deixis-greet,opening,positive,,,
2,1,A,frag,2,identifySelf,"
Virgin train line Sandra speaking
",deixis,intro,positive,,,
2,1,A,q-wh,3,reqDirect,"
for which journey do you wish to purchase a ticket
",open,journey-preference,positive,,,
2,2,B,frag,4,direct,"
er Euston to Manchester please
",closure,to-location,positive,,,
2,3,A,dm,5,init,"
",,,,pause,,
2,3,A,q-yn,6,reqInfo,"
do you hold a current debit or credit card
",closed,creditcard,positive,,,
2,4,B,dm,7,ackn,"
aha
",,,positive,,,
2,5,A,q-yn,8,reqInfo,"
do you have a railcard at all
",closed,railcard,positive,,,
2,6,B,no,9,answ,"
no
",closure,,,,,
2,7,A,q-wh,10,reqInfo,"
and how many people's travelling
",open,number-journey,positive,,,
2,8,B,frag,11,answ,"
just one please
",closure,number,positive,,,
2,9,A,q-wh,12,reqInfo,"
and what date is it you're travelling
",open,date-journey,positive,,,
2,10,B,decl,13,answ,"
the Saturday which is the third i think
",opinion-closure,day,positive,,,
2,11,A,frag,14,confirm,"
third of Oc...
",abandon,date,positive,,,
2,12,B,frag,15,complete,"
",deixis,month,positive,overlap,type,start
2,13,A,frag,16,echo,"
October ",partial,month,positive,overlap,type,end
2,13,A,q-wh,17,reqInfo,"
departing at what time from London Euston
",open,time-location-departure-from,positive,,,
2,14,B,decl,18,inform,"
i'm not sure what time the trains are
",doubt-report-closure,time,negative,,,
2,14,B,q-yn,19,reqInfo,"
do you know
",closed,,positive,,,
2,15,A,dm,20,init,"
well
",,,,,,
2,15,A,decl,21,inform,"
the trains run at 10 to the hour every hour
",closure,time,positive,,,
2,16,B,frag,22,echo,"
every hour ",deixis,time,positive,pause,,
2,16,B,decl,23,express-opinion,"
and that'll be the 14 50 i think then
",opinion,enum,positive,,,
2,17,A,frag,24,inform,"
arriving at 17 30
",deixis,time-arrival,positive,,,
2,18,B,decl,25,ackn,"
that's right
",reassurance,,positive,,,
2,18,B,yes,26,ackn,"
yeah
",,,,,,
2,19,A,q-wh,27,reqInfo,"
when are you returning
",open,time-return,positive,,,
2,20,B,frag,28,answ,"
er Monday
",partial-closure,day,positive,,,
2,21,A,frag,29,reqInfo,"
departing at what time
",open,time-departure,positive,,,
2,22,B,frag,30,unclassifiable,"
em ",closure,time,positive,unclear,length,2 syllables
2,23,A,frag,31,inform,"
on the half hour
",deixis,time,positive,,,
2,23,A,decl,32,confirm,"
and that's Monday the fifth
",,day,positive,,,
2,23,A,yes,33,ackn,"
yeah
",,,,,,
2,24,B,decl,34,ackn,"
that's right yeah
",reassurance,,positive,,,
2,24,B,imp,35,suggest,"
em let's say ",,time,positive,pause,,
2,25,A,dm,36,init,"
",,,,pause,length,8s
2,25,A,decl,37,inform,"
there's a train at 14 30 from Manchester Picadilly ",exists,time-location-from,positive,pause,,
2,25,A,decl,38,inform,"
you arrive in London Euston for 17 hundred
",,arrival-location-time,positive,,,
2,26,B,dm,39,ackn,"
ok
",,,positive,,,
2,26,B,decl,40,appreciate,"
that's great
",appreciate,,positive,,,
2,27,A,dm,41,init,"
now
",,,,,,
2,27,A,decl,42,informIntent-hold,"
i'm just going to check with you what's your cheapest fare available to you
",reportIntent,fare-avail-verify,positive,,,
2,28,B,dm,43,accept,"
sure ",,,positive,pause,length,9s
2,28,B,decl,44,inform,"
i was quoted 19 pounds
",report,fare,positive,,,
2,29,A,decl,45,inform,"
the 19 pounds is not available at the dates and times specified
",,date-avail-fare,negative,,,
2,30,B,dm,46,ackn,"
right
",,,positive,,,
2,31,A,decl,47,inform,"
you'd need to travel out an hour later on Saturday and come back on the 19 59 train in the evening on Monday
",constrain,time-day-journey,positive,,,
2,32,B,dm,48,ackn,"
right em
",,,positive,,,
2,33,A,decl,49,inform,"
if it has to be the dates and times that you specified to me ",condition-constrain,date,positive,backchannel,content,ok
2,33,A,decl,50,inform,"
that's a super advance return at 30 pounds
",,fare,positive,,,
2,34,B,frag,51,confirm,"
30 em ",partial,enum,positive,pause,,
2,34,B,imp,52,hold,"
let me think ",opinion-manage,,positive,pause,,
2,34,B,q-yn,53,reqModal,"
do you mind if i cancel
",closed,,positive,,,
2,35,A,decl,54,confirm,"
you don't want to book at all
",closure,preference-booking,negative,,,
2,36,B,no,55,ackn,"
no thank you
",,,,,,
2,37,A,dm,56,init,"
ok then sir
",,,positive,,,
2,37,A,frag,57,bye,"
",farewell,closing,positive,overlap,type,start
2,38,B,frag,58,bye,"
bye ",partial-farewell,closing,positive,overlap,type,end
3,1,A,frag,1,greet,"
good afternoon
",deixis-greet,opening,positive,,,
3,1,A,frag,2,identifySelf,"
Virgin trainlines Sandra speaking
",deixis,intro,positive,,,
3,1,A,q-wh,3,reqDirect,"
for which journey do you wish to purchase a ticket
",open,journey-preference,positive,,,
3,2,B,frag,4,direct,"
er from Macclesfield to London Euston return
",deixis-closure,to-location-from-fare,positive,,,
3,3,A,dm,5,init,"
now
",,,,,,
3,3,A,q-yn,6,reqInfo,"
do you hold a current credit or debit card
",closed,creditcard,positive,,,
3,4,B,yes,7,answ,"
yes
",closure,,,,,
3,5,A,q-yn,8,reqInfo,"
do you have a rail card at all
",closed,railcard,positive,,,
3,6,B,no,9,answ,"
no
",closure,,,,,
3,7,A,q-wh,10,reqInfo,"
and how many people's travelling
",open,number-journey,positive,,,
3,8,B,frag,11,answ,"
two
",partial-closure,number,positive,,,
3,9,A,q-yn,12,reqInfo,"
is that two adults
",closed,number,positive,,,
3,10,B,yes,13,answ,"
yes
",closure,,,,,
3,11,A,q-wh,14,reqInfo,"
and what date is it you're departing
",open,departure-date,positive,,,
3,12,B,frag,15,answ,"
er third of October
",closure,month-date,positive,,,
3,13,A,frag,16,confirm,"
Saturday
",partial,day,positive,,,
3,14,B,yes,17,ackn,"
yes
",,,,,,
3,15,A,q-wh,18,reqDirect,"
",open,time-preference-from,positive,pause,,
3,16,B,frag,19,direct,"
em about 9 o'clock
",closure,time,positive,,,
3,17,A,q-wh,20,reqDirect,"
",open,time-preference,positive,pause,length,7s
3,18,B,frag,21,direct,"
er ",deixis-closure,day-time-month-date,positive,pause,,
3,18,B,frag,21,direct,"
er ",deixis-closure,day-time-month-date,positive,pause,,
3,19,A,dm,22,init,"
",,,,pause,length,4s
3,19,A,decl,23,inform,"
the train going out on Saturday the trains run at 8 minutes to the hour
",,time-day,positive,,,
3,20,B,yes,24,ackn,"
yes
",,,,,,
3,21,A,dm,25,init,"
so
",,,,,,
3,21,A,decl,26,inform,"
they're either 8 minutes to 9 or 8 minutes to 10
",alternative,time,positive,,,
3,22,B,yes,27,ackn,"
yes
",,,,,,
3,23,A,q-wh,28,reqDirect,"
but when would you prefer
",open-constrain,time-preference,positive,,,
3,24,B,frag,29,direct,"
er 8 minutes to 10
",closure,time,positive,,,
3,25,A,frag,30,inform,"
",,time-location-departure-arrival,positive,pause,length,3s
3,26,B,yes,31,ackn,"
yes
",,,,,,
3,27,A,frag,32,confirm,"
",,month-date,positive,pause,,
3,28,B,yes,33,ackn,"
yes
",,,,,,
3,29,A,decl,34,informIntent-hold,"
and i'm just going to check your return time ",reportIntent,time-fare-verify,positive,pause,length,3s
3,29,A,decl,35,confirm,"
that's on Monday the fifth of October
",,month-day-date,positive,,,
3,30,B,yes,36,ackn,"
yes
",,,,,,
3,31,A,dm,37,init,"
",,,,pause,length,9s
3,31,A,decl,38,inform,"
the trains run on the hour from Euston to Macclesfield
",,location-time-to-from,positive,,,
3,32,B,dm,39,ackn,"
right ",,,positive,pause,,
3,32,B,q-yn,40,direct,"
er could i er ",closed,time,positive,pause,,
3,33,A,dm,41,init,"
now
",,,,,,
3,33,A,decl,42,answ,"
there's a train at 14 hundred from Euston
",exists-closure,time-location-from,positive,,,
3,34,B,yes,43,ackn,"
yes
",,,,,,
3,35,A,frag,44,inform,"
arriving in Macclesfield at 16 03
",deixis,time-arrival,positive,,,
3,36,B,yes,45,ackn,"
",,,,pause,,
3,37,A,dm,46,init,"
",,,,pause,length,3s
3,37,A,decl,47,informIntent-hold,"
i'm just going to check to see what's your cheapest fare available to you
",reportIntent,fare-avail-verify,positive,,,
3,38,B,yes,48,ackn,"
yeah
",,,,,,
3,39,A,dm,49,init,"
",,,,pause,length,14s
3,39,A,decl,50,inform,"
the cheapest fare for the dates and times specified is going to be your super advance return at 30 pounds each
",,fare-date,positive,,,
3,40,B,frag,51,echo,"
",deixis-abandon,,positive,pause,,
3,40,B,decl,52,inform,"
i've just been quoted 19 pounds
",report,fare,positive,,,
3,41,A,frag,53,inform,"
the 19 pounds Virgin value fare ",,fare-time-day-avail,negative,backchannel,content,yes
3,42,B,frag,54,echo,"
15 52
",,enum,positive,,,
3,43,A,yes,55,ackn,"
yeah
",,,,,,
3,44,B,dm,56,ackn,"
right ok then
",,,positive,,,
3,45,A,dm,57,init,"
",,,,pause,,
3,45,A,q-yn,58,reqDirect,"
do you want me to book this ticket
",closed,preference-booking-journey,positive,,,
3,46,B,yes,59,direct,"
yeah
",closure,,,,,
3,47,A,q-yn,60,reqDirect,"
",closed,preference-fare,positive,pause,,
3,48,B,no,61,direct,"
no
",,,,,,
3,48,B,decl,62,directElab,"
we'll go for the er
",abandon-closure,preference,positive,,,
3,49,A,frag,63,complete,"
super advance at 30 pounds each
",,fare,positive,,,
3,50,B,yes,64,ackn,"
yes
",,,,,,
3,51,A,dm,65,init,"
",,,,pause,,
3,51,A,decl,66,informIntent,"
what i'm going to have to do is arrange for you to collect your tickets from the train station ",intent-benefit-constrain-report,journey,positive,backchannel,content,yes
3,51,A,decl,67,direct,"
if i ask you to be there for 60 minutes before departure time on the day of travel ",condition,time-day-departure-journey,positive,backchannel,content,yes
3,51,A,decl,68,inform,"
and you need to take your credit card with you
",constrain,creditcard,positive,,,
3,52,B,yes,69,ackn,"
yes
",,,,,,
3,53,A,dm,70,init,"
now
",,,,,,
3,53,A,frag,71,reqInfo,"
your surname please
",open,name,positive,,,
3,54,B,decl,72,answ,"
it's {surname}%16%0%15%5%0%15
",closure,name,positive,,,
3,55,A,q-wh,73,reqInfo,"
and how do you spell that
",open,,positive,,,
3,56,B,frag,74,answ,"
{letter}%16 {letter}%0 {letter}%15 ",closure,enum-spell,positive,pause,,
3,57,A,frag,75,reqInfo,"
",open,name,positive,pause,,
3,58,B,frag,76,answ,"
er {letter}%9
",partial-closure,spell,positive,,,
3,59,A,dm,77,init,"
",,,,pause,length,6s
3,59,A,frag,78,reqInfo,"
your contact telephone number please
",open,telephone-number,positive,,,
3,60,B,decl,79,answ,"
it's 0 1 5 2 5
",closure,enum,positive,,,
3,61,A,dm,80,ackn,"
aha
",,,positive,,,
3,62,B,frag,81,pardon,"
got that sorry
",,,positive,,,
3,63,A,frag,82,answ,"
0 1 5 2 5
",,enum,positive,,,
3,64,B,yes,83,ackn,"
yeah
",,,,,,
3,64,B,frag,84,uninterpretable,"
the telepho...
",abandon,,positive,,,
3,64,B,yes,85,ackn,"
yeah
",,,,,,
3,64,B,frag,86,answElab,"
8 4 1
",,enum,positive,,,
3,65,A,frag,87,echo,"
8 4 1
",,enum,positive,,,
3,66,B,frag,88,answElab,"
treble 4
",,,positive,,,
3,67,A,frag,89,echo,"
treble 4 ",,enum,positive,pause,,
3,67,A,frag,90,reqInfo,"
and your postcode to where your credit card is registered to
",open,creditcard,positive,,,
3,68,B,frag,91,answ,"
{letter}%10 {letter}%16 11
",closure,enum-spell,positive,,,
3,69,A,dm,92,ackn,"
",,,positive,pause,,
3,70,B,frag,93,answElab,"
4 {letter}%0 {letter}%2
",,enum-spell,positive,,,
3,71,A,frag,94,reqInfo,"
",,confirm-address,positive,pause,,
3,72,B,yes,95,ackn,"
yeah
",,,,,,
3,72,B,decl,96,answ,"
it's 24 %street Avenue Macclesfield
",,name-address,positive,,,
3,73,A,decl,97,informIntent-hold,"
",reportIntent,,positive,pause,,
3,73,A,decl,97,informIntent-hold,"
",reportIntent,,positive,pause,length,11s
3,73,A,dm,98,init,"
now
",,,,,,
3,73,A,q-wh,99,reqInfo,"
what type of credit card is that you hold
",open,creditcard,positive,,,
3,74,B,decl,100,answ,"
it's Visa
",closure,creditcard,positive,,,
3,75,A,decl,101,reqInfo,"
and the Visa number
",,number-creditcard,positive,,,
3,76,B,decl,102,answ,"
it's 9 9
",,enum,positive,,,
3,77,A,frag,103,echo,"
9 9
",,enum,positive,,,
3,78,B,frag,104,answElab,"
9 0
",,enum,positive,,,
3,79,A,frag,105,echo,"
9 0
",,enum,positive,,,
3,80,B,frag,106,answElab,"
4 9
",,enum,positive,,,
3,81,A,frag,107,echo,"
4 9
",,enum,positive,,,
3,82,B,frag,108,answElab,"
1 9
",,enum,positive,,,
3,83,A,frag,109,echo,"
1 9
",,enum,positive,,,
3,84,B,frag,110,answElab,"
4 8
",,enum,positive,,,
3,85,A,frag,111,echo,"
4 8
",,enum,positive,,,
3,86,B,frag,112,answElab,"
6 5
",,enum,positive,,,
3,87,A,frag,113,echo,"
6 5
",,enum,positive,,,
3,88,B,frag,114,answElab,"
8 9
",,enum,positive,,,
3,89,A,frag,115,echo,"
8 9
",,enum,positive,,,
3,90,B,frag,116,inform,"
1 8
",,enum,positive,,,
3,91,A,frag,117,echo,"
1 8
",,enum,positive,,,
3,91,A,frag,118,reqInfo,"
and the expiry date
",,creditcard,positive,,,
3,92,B,frag,119,answ,"
is the third 99
",closed,,positive,,,
3,93,A,dm,120,init,"
now
",,,,,,
3,93,A,frag,121,inform,"
60 pounds will be debited from that account ",deixis-closure,fare-booking,positive,pause,,
3,93,A,q-yn,122,reqDirect,"
would you like smoking or non smoking
",closed-alternative,preference-seat,positive,,,
3,94,B,frag,123,direct,"
er non smoking
",closure,seat,positive,,,
3,95,A,q-yn,124,reqDirect,"
do you have any seat preference
",closed,preference-booking-seat,positive,,,
3,96,B,no,125,direct,"
er no
",closure,,,,,
3,97,A,dm,126,init,"
",,,,pause,length,9s
3,97,A,frag,127,refer,"
the 9 52 train on Saturday morning
",,time-day,positive,,,
3,97,A,decl,128,inform,"
the best available i can book you is in smoking ",poss1,avail-booking-seat,positive,pause,,
3,97,A,decl,129,inform,"
there's not any non smoking seats left
",exists,seat,negative,,,
3,98,B,dm,130,ackn,"
right ok
",,,positive,,,
3,98,B,decl,131,informIntent,"
i'll go for a smoking then
",intent,preference-seat,positive,,,
3,99,A,dm,132,init,"
now
",,,,,,
3,99,A,decl,133,inform,"
you'll be travelling in coach {letter}%14 as in %alpha seat number 47 and 48
",,spell-name-number-journey,positive,,,
3,99,A,decl,134,inform,"
and that's forward facing seats ",,seat,positive,backchannel,content,yes
3,99,A,decl,135,confirm,"
and that's Saturday the third of October from Macclesfield at 9 52 in the morning
",,time-day-month-from-date,positive,,,
3,100,B,frag,136,echo,"
9 32
",,enum,positive,,,
3,100,B,yes,137,ackn,"
yes
",,,,,,
3,101,A,frag,138,correct,"
52
",partial,,positive,,,
3,102,B,frag,139,correctSelf,"
52
",,,positive,,,
3,102,B,yes,140,ackn,"
yes
",,,,,,
3,103,A,frag,141,confirm,"
returning Monday the fifth of October departing at 14 hundred
",deixis,time-departure-month-day-return-date,positive,,,
3,104,B,yes,142,ackn,"
yeah
",,,,,,
3,105,A,frag,143,confirm,"
",deixis,to-location-from,positive,pause,,
3,105,A,decl,144,inform,"
and it's coach {letter}%22 as in %alpha ",,spell-name-number,positive,backchannel,content,yes
3,105,A,decl,144,inform,"
and it's coach {letter}%22 as in %alpha ",,spell-name-number,positive,backchannel,content,fine
3,105,A,decl,145,inform,"
and that's backwards seats this time
",,time,positive,,,
3,105,A,decl,146,inform,"
but it is non smoking
",constrain,seat,positive,,,
3,106,B,dm,147,ackn,"
right
",,,positive,,,
3,106,B,yes,148,ackn,"
yes
",,,,,,
3,107,A,dm,149,init,"
now
",,,,,,
3,107,A,frag,150,refer,"
with this ticket
",deixis,journey,positive,,,
3,107,A,decl,151,inform,"
you've got to stick to the dates and times that you've booked ",constrain,date-booking,positive,pause,,
3,107,A,decl,152,inform,"
if you have to cancel
",condition-constrain,cancel,positive,,,
3,107,A,decl,153,inform,"
and you cancel by 2 o'clock the day before travel
",condition,cancel-day-time-fare-journey,positive,,,
3,107,A,decl,154,inform,"
it's a full refund less 5 pounds ",,refund,positive,pause,,
