DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
46,31,A,decl,70.0,stateConstraint,"
",constrain-decl,availability-number,positive,pause,,
46,31,A,decl,70.0,stateConstraint,"
",constrain-decl,availability-number,positive,punc,type,stop
46,43,A,decl,96.0,stateConstraint,"
you must stick to the dates and the times that i'm going to book for you ",intent-benefit-constrain-decl,booking-date,positive,punc,type,stop
46,45,A,decl,102.0,stateConstraint,"
you must do so by 6 o'clock the day before ",constrain-decl,time-enum-day,positive,punc,type,stop
47,11,A,decl,16.0,stateConstraint,"
i'm going to have to arrange for you to collect your tickets tomorrow at the train station ",benefit-constrain-decl,journey-day,positive,punc,type,stop
47,21,A,decl,38.0,stateConstraint,"
",constrain-decl,availability-number,positive,pause,length,3s
47,21,A,decl,38.0,stateConstraint,"
",constrain-decl,availability-number,positive,punc,type,stop
47,69,A,decl,122.0,stateConstraint,"
",constrain,location-time,positive,pause,,
47,73,A,decl,130.0,stateConstraint,"
what you're going to have to do ",constrain-decl,to-location-from,positive,pause,,
47,73,A,decl,130.0,stateConstraint,"
what you're going to have to do ",constrain-decl,to-location-from,positive,punc,type,stop
47,89,A,decl,170.0,stateConstraint,"
you're going to have to get the Saver Return which is 30 pounds ",constrain-decl,fare-enum-railcard,positive,pause,,
47,89,A,decl,170.0,stateConstraint,"
you're going to have to get the Saver Return which is 30 pounds ",constrain-decl,fare-enum-railcard,positive,punc,type,stop
47,95,A,decl,192.0,stateConstraint,"
but it just depends on what the system's going to let me book the return ",predict-reason-constrain-decl,booking-fare,positive,pause,,
47,95,A,decl,192.0,stateConstraint,"
but it just depends on what the system's going to let me book the return ",predict-reason-constrain-decl,booking-fare,positive,punc,type,stop
47,117,A,decl,236.0,stateConstraint,"
there's only smoking best available that i can reserve you in ",exists-poss1-constrain-decl,availability-seat-enum-day,positive,pause,,
47,117,A,decl,236.0,stateConstraint,"
there's only smoking best available that i can reserve you in ",exists-poss1-constrain-decl,availability-seat-enum-day,positive,punc,type,stop
48,29,A,decl,50.0,stateConstraint,"
the only availability with that fare in the evening is on the 19:09 train from Leeds ",constrain-frag,fare-availability-time-from-enum,positive,punc,type,level
48,69,A,decl,117.0,stateConstraint,"
you must cancel by 6 o'clock the day before travel ",constrain-decl,time-journey-enum-day-cancel,positive,punc,type,stop
48,73,A,decl,122.0,stateConstraint,"
you must do so by ",constrain-decl,time-journey-enum-day,positive,pause,,
48,73,A,decl,122.0,stateConstraint,"
you must do so by ",constrain-decl,time-journey-enum-day,positive,punc,type,stop
49,47,A,decl,90.0,stateConstraint,"
the only train that i'm able to book is in between Euston and Birmingham New Street ",intent-poss1-constrain-decl,location-booking,positive,punc,type,stop
49,91,A,decl,176.0,stateConstraint,"
but you need a letter of authorisation ",constrain-frag,,positive,punc,type,level
49,93,A,decl,180.0,stateConstraint,"
and it must be on the company headed paper ",constrain-decl,,positive,punc,type,stop
50,29,A,decl,58.0,stateConstraint,"
",poss2-constrain-decl,enum,positive,pause,,
50,29,A,decl,58.0,stateConstraint,"
",poss2-constrain-decl,enum,positive,punc,type,stop
50,39,A,decl,78.0,stateConstraint,"
we need to actually fill out the form twice because it's classed as two separate journeys ",constrain-report-reason-decl,number-journey-enum,positive,pause,,
50,39,A,decl,78.0,stateConstraint,"
we need to actually fill out the form twice because it's classed as two separate journeys ",constrain-report-reason-decl,number-journey-enum,positive,punc,type,stop
50,61,A,decl,116.0,stateConstraint,"
but we do need the credit card address details ",constrain-decl,creditcard-address,positive,punc,type,stop
51,27,A,decl,54.0,stateConstraint,"
you've got to book beforehand ",constrain-decl,booking-time,positive,punc,type,stop
51,27,A,decl,55.0,stateConstraint,"
but that's only available in the dates and times ",constrain-decl,availability-date,positive,punc,type,stop
52,29,A,decl,46.0,stateConstraint,"
but you've got to stick to the date and time that you book ",constrain-decl,booking-time-date,positive,punc,type,stop
52,51,A,decl,92.0,stateConstraint,"
and you must stick to the date and the time that you've booked with this kind of ticket ",report-constrain-decl,booking-journey-time-date,positive,punc,type,stop
53,9,A,decl,30.0,stateConstraint,"
but you're not allowed to travel on the 16 hundred 16:05 17 hundred and 17:05 ",constrain-frag,enum-journey,negative,punc,type,level
53,26,B,decl,71.0,stateConstraint,"
but i'd need to definitely get on that train ",constrain-conviction-decl,,positive,punc,type,stop
53,36,B,decl,102.0,stateConstraint,"
but it won't be earlier than that ",constrain-decl,time,negative,punc,type,stop
53,51,A,decl,134.0,stateConstraint,"
the only seat that i can reserve you in is in the smoking coach ",poss1-constrain-decl,seat,positive,punc,type,stop
53,53,A,decl,138.0,stateConstraint,"
so the only seats are left are in smoking ",constrain-decl,seat,positive,punc,type,stop
53,59,A,decl,159.0,stateConstraint,"
but there is those restrictions on the week day that i've explained to you ",report-exists-constrain-decl,day,positive,punc,type,stop
54,25,A,decl,41.0,stateConstraint,"
but that 9:05 is booked up on the outward service ",constrain-decl,availability-enum,positive,punc,type,stop
54,35,A,decl,64.0,stateConstraint,"
you must cancel by 6 o'clock the day before travel ",constrain-decl,time-journey-enum-day-cancel,positive,punc,type,stop
54,35,A,decl,67.0,stateConstraint,"
you must do so by 6 o'clock the day before ",constrain-decl,time-enum-day,positive,punc,type,stop
55,23,A,decl,58.0,stateConstraint,"
and you must book that by 6 o'clock the day before travel ",constrain-decl,time-booking-journey-enum-day,positive,punc,type,stop
56,13,A,decl,25.0,stateConstraint,"
but the only train that is available is the 7:56 in the morning ",constrain-frag,availability-time-enum,positive,punc,type,level
56,35,A,decl,73.0,stateConstraint,"
you must stick to the date and time that you book ",constrain-decl,booking-time-date,positive,punc,type,stop
57,17,A,decl,31.0,stateConstraint,"
the only time that i can get availability on ",poss1-constrain-condition-decl,time-availability-location-journey-from-enum,positive,pause,,
57,17,A,decl,31.0,stateConstraint,"
the only time that i can get availability on ",poss1-constrain-condition-decl,time-availability-location-journey-from-enum,positive,backchannel,content,mhm
57,17,A,decl,31.0,stateConstraint,"
the only time that i can get availability on ",poss1-constrain-condition-decl,time-availability-location-journey-from-enum,positive,punc,type,stop
57,33,A,decl,72.0,stateConstraint,"
the only train that i can get availability on is the 16:34 ",poss1-constrain-decl,availability-location-from-enum,positive,backchannel,content,yeah
57,33,A,decl,72.0,stateConstraint,"
the only train that i can get availability on is the 16:34 ",poss1-constrain-decl,availability-location-from-enum,positive,punc,type,stop
57,39,A,decl,98.0,stateConstraint,"
you must book by 2 o'clock the day before travel ",constrain-decl,time-booking-journey-enum-day,positive,punc,type,stop
57,57,A,decl,135.0,stateConstraint,"
that ticket's fully booked up as well ",constrain-decl,availability-journey,positive,punc,type,stop
57,57,A,decl,137.0,stateConstraint,"
but there's none available for the dates and times on the 29th or the 30th ",alternative-exists-constrain-decl,availability-date,negative,punc,type,stop
58,21,A,decl,40.0,stateConstraint,"
i'm going to have to arrange for you to collect your tickets from the train station ",benefit-constrain-decl,journey,positive,punc,type,stop
58,38,B,decl,73.0,stateConstraint,"
i've got ",constrain-decl,,positive,overlap,type,end
58,38,B,decl,73.0,stateConstraint,"
i've got ",constrain-decl,,positive,punc,type,stop
60,23,A,decl,37.0,stateConstraint,"
you must go out on the 7:55 in the morning ",constrain-decl,time-enum,positive,punc,type,stop
60,33,A,decl,61.0,stateConstraint,"
",constrain-decl,journey-enum-day,positive,pause,,
60,33,A,decl,61.0,stateConstraint,"
",constrain-decl,journey-enum-day,positive,punc,type,stop
60,40,B,decl,79.0,stateConstraint,"
",constrain-decl,cancel,positive,pause,,
60,40,B,decl,79.0,stateConstraint,"
",constrain-decl,cancel,positive,pause,,
60,40,B,decl,79.0,stateConstraint,"
",constrain-decl,cancel,positive,punc,type,stop
61,55,A,decl,160.0,stateConstraint,"
you must stick to the dates and the times that you book ",constrain-decl,booking-date,positive,backchannel,content,yes right
61,55,A,decl,160.0,stateConstraint,"
you must stick to the dates and the times that you book ",constrain-decl,booking-date,positive,punc,type,stop
61,55,A,decl,165.0,stateConstraint,"
you must do so by 2 o'clock the day before as well ",constrain-frag,time-enum-day,positive,backchannel,content,yes
61,55,A,decl,165.0,stateConstraint,"
you must do so by 2 o'clock the day before as well ",constrain-frag,time-enum-day,positive,punc,type,level
62,49,A,decl,110.0,stateConstraint,"
you must stick to the dates and the times that you book ",constrain-decl,booking-date,positive,punc,type,stop
62,55,A,decl,122.0,stateConstraint,"
you must do so by 2 o'clock the day before travel as well ",constrain-decl,time-journey-enum-day,positive,punc,type,stop
63,33,A,decl,73.0,stateConstraint,"
unless you can specify a date and a time ",poss2-constrain-condition-frag,time-date,positive,punc,type,level
63,51,A,decl,123.0,stateConstraint,"
but you've got to book your return ",constrain-decl,booking-fare,positive,punc,type,stop
63,53,A,decl,125.0,stateConstraint,"
you must book your return ",constrain-decl,booking-fare,positive,punc,type,stop
63,55,A,decl,128.0,stateConstraint,"
you've got to book it ",constrain-decl,booking,positive,punc,type,stop
63,127,A,decl,252.0,stateConstraint,"
you must stick to the dates and the times that you have booked ",constrain-decl,booking-date,positive,punc,type,stop
64,51,A,decl,106.0,stateConstraint,"
",constrain-decl,booking-date,positive,pause,,
64,51,A,decl,106.0,stateConstraint,"
",constrain-decl,booking-date,positive,punc,type,stop
64,53,A,decl,110.0,stateConstraint,"
you must cancel by 6 o'clock the day before your outward travel ",constrain-decl,time-journey-enum-day-cancel,positive,backchannel,content,aha
64,53,A,decl,110.0,stateConstraint,"
you must cancel by 6 o'clock the day before your outward travel ",constrain-decl,time-journey-enum-day-cancel,positive,punc,type,stop
65,15,A,decl,27.0,stateConstraint,"
i'm going to have to arrange for you to collect your ticket tomorrow from Manchester Picadilly ",benefit-constrain-decl,location-journey-from-day,positive,punc,type,stop
67,7,A,decl,12.0,stateConstraint,"
i need to arrange for you to collect your ticket from the train station ",report-benefit-constrain-decl,journey,positive,punc,type,stop
67,45,A,decl,79.0,stateConstraint,"
this ticket must be booked by 2 o'clock today ",constrain-decl,booking-journey-time-enum-day,positive,punc,type,stop
68,29,A,decl,45.0,stateConstraint,"
you must stick to the outward train ",constrain-decl,,positive,punc,type,stop
68,35,A,decl,59.0,stateConstraint,"
but i have to book you on the one going ",constrain-decl,booking-number,positive,overlap,type,start
68,35,A,decl,59.0,stateConstraint,"
but i have to book you on the one going ",constrain-decl,booking-number,positive,punc,type,stop
69,9,A,decl,18.0,stateConstraint,"
i'll need to arrange for you to collect the tickets from the train station ",benefit-constrain-decl,journey,positive,punc,type,stop
69,31,A,decl,82.0,stateConstraint,"
the Super Advance is now fully booked up the entire day ",constrain-decl,fare-availability-day,positive,punc,type,stop
70,13,A,decl,26.0,stateConstraint,"
you must return from the station ",constrain-decl,fare,positive,backchannel,content,yes
70,13,A,decl,26.0,stateConstraint,"
you must return from the station ",constrain-decl,fare,positive,punc,type,stop
70,53,A,decl,89.0,stateConstraint,"
so you need to get ",constrain-decl,to-location-from,positive,pause,,
70,53,A,decl,89.0,stateConstraint,"
so you need to get ",constrain-decl,to-location-from,positive,punc,type,stop
70,117,A,decl,223.0,stateConstraint,"
you must do so by 2 o'clock the day before again ",constrain-decl,time-enum-day,positive,backchannel,content,ok
70,117,A,decl,223.0,stateConstraint,"
you must do so by 2 o'clock the day before again ",constrain-decl,time-enum-day,positive,punc,type,stop
