DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
28,192,B,imp,295.0,hold,"
hold it
",,,positive,,,
31,6,B,imp,10.0,hold,"
let me get this right
",,,positive,,,
32,36,B,frag,60.0,hold,"
just a minute please
",,time,positive,,,
35,66,B,imp,106.0,hold,"
hold the line
",manage,hold,positive,,,
35,78,B,imp,127.0,hold,"
just hold the line
",manage,hold,positive,,,
35,108,B,q-yn,174.0,hold,"
can i just sorry just get a pen
",closed,,positive,,,
35,132,B,imp,226.0,hold,"
just hold the line
",manage,hold,positive,,,
35,132,B,imp,228.0,hold,"
hold on
",manage,hold,positive,,,
36,23,A,decl,39.0,hold,"
if you can ",request-poss2-hold-condition-decl,,positive,backchannel,content,yes
36,23,A,decl,39.0,hold,"
if you can ",request-poss2-hold-condition-decl,,positive,punc,type,stop
37,34,B,imp,58.0,hold,"
",opinion-hold-decl,,positive,pause,,
37,34,B,imp,58.0,hold,"
",opinion-hold-decl,,positive,punc,type,stop
39,29,A,frag,71.0,hold,"
",benefit-decl,verify,positive,pause,length,11s
39,29,A,frag,71.0,hold,"
",benefit-decl,verify,positive,pause,length,9s
39,29,A,frag,71.0,hold,"
",benefit-decl,verify,positive,punc,type,stop
42,11,A,decl,26.0,hold,"
if you'd just like to hold the line a moment please ",hold-request-condition-decl,,positive,punc,type,stop
43,13,A,decl,19.0,hold,"
if you just bear with me a moment ",hold-condition-decl,,positive,punc,type,stop
43,15,A,frag,30.0,hold,"
",benefit-decl,verify,positive,pause,length,10s
43,15,A,frag,30.0,hold,"
",benefit-decl,verify,positive,punc,type,stop
43,50,B,frag,102.0,hold,"
just a moment ",hold-decl,,positive,punc,type,stop
44,33,A,decl,81.0,hold,"
if you just bear with me ",hold-condition-frag,,positive,punc,type,level
44,96,B,imp,196.0,hold,"
let me just get that down ok ",hold-tag-query,,positive,punc,type,query
44,96,B,imp,197.0,hold,"
hold on ",hold-decl,,positive,punc,type,stop
46,31,A,decl,67.0,hold,"
i'm just checking early morning ",hold-frag,time-verify,positive,punc,type,level
46,35,A,frag,75.0,hold,"
just check that ",decl,verify,positive,punc,type,stop
46,67,A,decl,145.0,hold,"
",hold-decl,booking,positive,pause,,
46,67,A,decl,145.0,hold,"
",hold-decl,booking,positive,punc,type,stop
47,47,A,imp,84.0,hold,"
just check that
",,verify,positive,,,
47,71,A,decl,126.0,hold,"
i'm just checking availability on the return on Sunday ",hold-decl,fare-availability-verify-day,positive,punc,type,stop
47,91,A,frag,175.0,hold,"
just check ",frag,verify,positive,punc,type,level
50,13,A,decl,34.0,hold,"
if you just bear with me ",hold-condition-frag,,positive,punc,type,level
50,39,A,decl,77.0,hold,"
if you just bear with me ",hold-condition-frag,,positive,punc,type,level
50,39,A,imp,82.0,hold,"
just bear with me ",hold-decl,,positive,punc,type,stop
50,56,B,imp,110.0,hold,"
hold on a second ",hold-decl,,positive,punc,type,stop
50,64,B,imp,120.0,hold,"
hold on a second ",hold-decl,,positive,punc,type,stop
50,74,B,decl,144.0,hold,"
if you hold on ",hold-condition-frag,,positive,punc,type,level
50,74,B,dm,146.0,hold,"
one second ",,,,punc,type,stop
51,40,B,imp,80.0,hold,"
hold on ",hold-decl,,positive,punc,type,stop
53,3,A,decl,16.0,hold,"
if you just bear with me ",hold-condition-frag,,positive,backchannel,content,yes
53,3,A,decl,16.0,hold,"
if you just bear with me ",hold-condition-frag,,positive,punc,type,level
53,55,A,frag,146.0,hold,"
",decl,time-arrival,positive,pause,,
53,55,A,frag,146.0,hold,"
",decl,time-arrival,positive,punc,type,stop
53,111,A,frag,247.0,hold,"
",benefit-decl,verify,positive,pause,length,1s
53,111,A,frag,247.0,hold,"
",benefit-decl,verify,positive,punc,type,stop
57,15,A,decl,26.0,hold,"
i'm just checking through the day for you for an advance purchase ticket ",hold-benefit-decl,fare-journey-verify-day,positive,punc,type,stop
57,55,A,decl,128.0,hold,"
if you just bear with me ",hold-condition-frag,,positive,punc,type,level
58,10,B,imp,20.0,hold,"
hang on ",hold-decl,,positive,punc,type,stop
58,62,B,dm,114.0,hold,"
",,,,pause,,
58,62,B,dm,114.0,hold,"
",,,,punc,type,level
58,64,B,decl,119.0,hold,"
i'm just checking it now ",hold-decl,verify,positive,punc,type,stop
58,85,A,decl,159.0,hold,"
i'm just reserving your seat now ",hold-decl,,positive,punc,type,stop
61,31,A,decl,71.0,hold,"
if you just like to bear with me a moment please ",hold-request-condition-decl,,positive,punc,type,stop
61,37,A,decl,89.0,hold,"
i'm just double checking ",decl,verify,positive,punc,type,stop
61,48,B,dm,114.0,hold,"
",hold-decl,,positive,pause,,
61,48,B,dm,114.0,hold,"
",hold-decl,,positive,punc,type,stop
61,50,B,dm,125.0,hold,"
",hold-decl,,positive,pause,,
61,50,B,dm,125.0,hold,"
",hold-decl,,positive,punc,type,stop
62,25,A,decl,46.0,hold,"
if you just bear with me ",hold-condition-frag,,positive,punc,type,level
62,27,A,decl,50.0,hold,"
i'm checking for the Super Advance Return at 41 pounds 50 each ",decl,fare-enum-verify,positive,punc,type,stop
62,27,A,decl,52.0,hold,"
i'm checking availability there ",decl,availability-location-verify,positive,punc,type,stop
62,27,A,decl,58.0,hold,"
i'm just checking for the Thursday on the return ",hold-decl,fare-verify-day,positive,backchannel,content,thank you
62,27,A,decl,58.0,hold,"
i'm just checking for the Thursday on the return ",hold-decl,fare-verify-day,positive,punc,type,stop
63,192,B,imp,344.0,hold,"
hold it ",decl,,positive,punc,type,stop
63,192,B,imp,345.0,hold,"
hold it ",decl,,positive,punc,type,stop
66,6,B,imp,13.0,hold,"
let me get this right ",decl,,positive,punc,type,stop
67,36,B,dm,60.0,hold,"
",hold,,,pause,length,2s
67,36,B,dm,60.0,hold,"
",hold,,,punc,type,stop
67,38,B,decl,62.0,hold,"
",intent-report-opinion-hold-tag-decl,problem,positive,pause,,
67,38,B,decl,62.0,hold,"
",intent-report-opinion-hold-tag-decl,problem,positive,comment,content,12s_talking_to_someone_else_in_Indian_language
67,38,B,decl,62.0,hold,"
",intent-report-opinion-hold-tag-decl,problem,positive,punc,type,stop
68,43,A,frag,81.0,hold,"
just ",decl,booking,positive,pause,,
68,43,A,frag,81.0,hold,"
just ",decl,booking,positive,punc,type,stop
70,59,A,decl,102.0,hold,"
i'm just checking Sunday ",hold-decl,verify-day,positive,overlap,type,start
70,59,A,decl,102.0,hold,"
i'm just checking Sunday ",hold-decl,verify-day,positive,punc,type,stop
70,64,B,imp,115.0,hold,"
hold the line ",hold-decl,,positive,punc,type,stop
70,76,B,imp,137.0,hold,"
",hold-decl,,positive,pause,,
70,76,B,imp,137.0,hold,"
",hold-decl,,positive,punc,type,stop
70,106,B,frag,192.0,hold,"
just going to phone my sister ",decl,,positive,punc,type,stop
70,128,B,imp,245.0,hold,"
just hold the line ",hold-decl,,positive,punc,type,stop
70,128,B,imp,247.0,hold,"
hold on ",hold-decl,,positive,punc,type,stop
