DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
12,8,B,frag,11.0,answ,"
one
",partial-closure,number,positive,,,
12,10,B,frag,13.0,answ,"
tomorrow
",partial-closure,day,positive,,,
12,16,B,yes,26.0,answ,"
yeah
",closure,,,,,
12,18,B,yes,28.0,answ,"
yes
",,,,,,
12,21,A,decl,34.0,answ,"
the only train you can use your railcard with a super advance is on the 20 13 in the evening arriving at 23 19 ",poss2-constrain,time-arrival-fare-railcard,positive,pause,length,3s
12,23,A,yes,37.0,answ,"
",closure,,,overlap,type,start
12,25,A,frag,39.0,answ,"
",closure,fare-railcard,positive,pause,,
12,25,A,frag,39.0,answ,"
",closure,fare-railcard,positive,pause,,
12,43,A,yes,62.0,answ,"
yes
",,,,,,
12,45,A,decl,66.0,answ,"
you can't leave that ticket open ",poss2,departure-fare-journey,negative,pause,,
12,47,A,yes,70.0,answ,"
yeah
",,,,,,
12,51,A,decl,78.0,answ,"
",,fare,positive,pause,length,4s
12,53,A,no,81.0,answ,"
",,,,pause,length,3s
12,55,A,decl,84.0,answ,"
that's with the discount
",,,positive,,,
12,60,B,frag,92.0,answ,"
on Sunday sorry
",deixis-closure,day,positive,,,
12,71,A,decl,111.0,answ,"
because you're ticket's going to stay at Watford ",reason,time-location-journey,positive,pause,,
12,81,A,q-yn,134.0,answ,"
cos the last direct direct service ",closed-reason,enum-from,positive,pause,,
12,89,A,frag,152.0,answ,"
not for the super advance no
",,fare,negative,,,
12,91,A,decl,156.0,answ,"
you're going to have to get the saver return which is 30 pounds ",constrain,fare-railcard,positive,pause,,
12,91,A,decl,156.0,answ,"
you're going to have to get the saver return which is 30 pounds ",constrain,fare-railcard,positive,pause,,
12,93,A,frag,162.0,answ,"
gets you into Wilmslow for 23 23 ",,arrival-time,positive,pause,,
12,97,A,decl,171.0,answ,"
",poss1,booking,positive,pause,,
12,102,B,frag,188.0,answ,"
from ",deixis,from,positive,pause,,
12,111,A,frag,200.0,answ,"
",alternative-closure,time-arrival,positive,pause,length,10s
12,111,A,frag,200.0,answ,"
",alternative-closure,time-arrival,positive,pause,length,3s
12,126,B,frag,232.0,answ,"
is {surname}o'Dowd {letter}%22 apostrophe {letter}%20 {letter}%22 {letter}%10 {letter}%20 {letter}%24 {letter}%16
",closure,spell-name,positive,,,
12,128,B,frag,235.0,answ,"
is erm {letter}%12 for %alpha
",closure,enum-spell,positive,,,
12,130,B,q-wh,237.0,answ,"
erm ",open,enum,positive,pause,,
12,138,B,frag,245.0,answ,"
{letter}%24 21 1 {letter}%12 {letter}%14
",closure,enum-spell,positive,,,
12,140,B,frag,247.0,answ,"
163 %street Road
",,enum,positive,,,
12,142,B,frag,249.0,answ,"
",partial-closure,creditcard,positive,pause,,
12,144,B,frag,251.0,answ,"
is 9 4 7 1
",,enum,positive,,,
12,152,B,frag,260.0,answ,"
ninth 99
",,,positive,,,
13,6,B,yes,9.0,answ,"
yes
",closure,,,,,
13,8,B,frag,11.0,answ,"
four
",partial-closure,number,positive,,,
13,10,B,yes,13.0,answ,"
yes
",closure,,,,,
13,12,B,no,16.0,answ,"
no
",closure,,,,,
13,16,B,frag,22.0,answ,"
erm either the twenty seventh or the twenty eighth of October
",alternative-closure,month-date,positive,,,
13,24,B,decl,37.0,answ,"
i would like to come home about fiveish
",closure,preference-number,positive,,,
13,31,A,frag,47.0,answ,"
20 26
",,enum,positive,,,
13,33,A,decl,52.0,answ,"
the Wednesday's the same
",,day,positive,,,
13,37,A,yes,59.0,answ,"
yes
",,,,,,
13,47,A,frag,70.0,answ,"
14 50
",closure,enum,positive,,,
13,49,A,yes,73.0,answ,"
yeah
",,,,,,
13,52,B,no,77.0,answ,"
no
",,,,,,
13,57,A,no,84.0,answ,"
no
",,,,,,
13,79,A,decl,118.0,answ,"
we'll post the tickets out to the credit card holder's address
",closure,creditcard-journey-address,positive,,,
13,84,B,decl,127.0,answ,"
it's {surname}%18%15%7%11%10%7
",closure,name,positive,,,
13,88,B,decl,135.0,answ,"
it's {letter}%24
",closure,spell,positive,,,
13,90,B,frag,137.0,answ,"
Mrs
",partial-closure,,positive,,,
13,92,B,frag,139.0,answ,"
0 1 8 double 6
",closure,enum,positive,,,
13,98,B,frag,146.0,answ,"
{letter}%1 {letter}%7 8 8 8 {letter}%7 {letter}%5
",closure,enum-spell,positive,,,
13,108,B,frag,158.0,answ,"
Barclay card
",deixis-closure,,positive,,,
13,110,B,frag,160.0,answ,"
8 6 0 6
",,enum,positive,,,
13,120,B,decl,170.0,answ,"
it's the second 98 ",,enum,positive,pause,,
13,122,B,frag,178.0,answ,"
8 6 0 6
",,enum,positive,,,
13,132,B,yes,192.0,answ,"
yes
",closure,,,,,
13,145,A,decl,206.0,answ,"
what i've actually managed to do is book you a table seat
",closure,booking,positive,,,
14,4,B,decl,7.0,answ,"
i do
",closure,,positive,,,
14,8,B,frag,12.0,answ,"
London
",partial,location,positive,,,
14,10,B,yes,14.0,answ,"
yes
",closure,,,,,
14,13,A,decl,19.0,answ,"
",closure,,positive,pause,,
14,16,B,no,27.0,answ,"
no
",closure,,,,,
14,18,B,frag,29.0,answ,"
one
",partial-closure,number,positive,,,
14,20,B,frag,31.0,answ,"
tomorrow
",partial-closure,day,positive,,,
14,33,A,yes,56.0,answ,"
yes
",closure,,,,,
14,50,B,frag,85.0,answ,"
not really ",closure,,negative,pause,,
14,68,B,frag,118.0,answ,"
er {surname}%21%23%0%11%2%23%0%12%21%9 {letter}%21 {letter}%23 {letter}%0 {letter}%11 {letter}%2 {letter}%23 {letter}%0 {letter}%12 {letter}%21 {letter}%9
",closure,spell-name,positive,,,
14,72,B,frag,122.0,answ,"
{letter}%17
",partial-closure,spell,positive,,,
14,74,B,frag,124.0,answ,"
Mrs
",partial-closure,,positive,,,
14,76,B,frag,126.0,answ,"
is 0 1 5 8
",closure,enum,positive,,,
14,82,B,frag,132.0,answ,"
er %12 8 ",closure,enum,positive,pause,,
14,84,B,no,135.0,answ,"
no
",,,,,,
14,86,B,decl,138.0,answ,"
i am
",closure,time,positive,,,
14,91,A,no,154.0,answ,"
no
",,,,,,
14,96,B,frag,163.0,answ,"
%12 8
",,enum,positive,,,
14,101,B,frag,167.0,answ,"
Fizzwizz Merchandising
",deixis,,positive,,,
14,104,B,frag,171.0,answ,"
{letter}W {letter}I {letter}Z {letter}Z
",closure,spell,positive,,,
14,110,B,frag,177.0,answ,"
40 to 43
",,enum,positive,,,
14,116,B,yes,185.0,answ,"
yes
",,,,,,
14,118,B,frag,190.0,answ,"
1 7 8 7
",,enum,positive,,,
14,126,B,frag,199.0,answ,"
er 1 99
",,enum,positive,,,
15,6,B,yes,9.0,answ,"
yes
",,,,,,
15,8,B,yes,14.0,answ,"
yes
",,,,,,
15,10,B,frag,18.0,answ,"
5 adults and 4 children ",closure,fare,positive,pause,,
15,11,A,dm,23.0,answ,"
right
",,,positive,,,
15,12,B,yes,27.0,answ,"
er yes ",closure,,,pause,,
15,18,B,frag,40.0,answ,"
Sunday ",deixis-closure,day,positive,pause,,
15,20,B,frag,43.0,answ,"
15 35
",closure,enum,positive,,,
15,31,A,yes,60.0,answ,"
",,,,pause,,
15,46,B,frag,88.0,answ,"
{surname}%12%8%4%14%23%4
",partial,name,positive,,,
15,48,B,frag,90.0,answ,"
{letter}%15
",partial,spell,positive,,,
15,50,B,frag,92.0,answ,"
Mr
",partial,,positive,,,
15,56,B,decl,101.0,answ,"
it's a diner's card erm ",,,positive,pause,,
15,70,B,yes,123.0,answ,"
yes
",,,,,,
15,72,B,no,128.0,answ,"
no
",,,,,,
16,6,B,decl,11.0,answ,"
i've got a ",abandon-closure,,positive,pause,,
16,12,B,no,19.0,answ,"
no
",closure,,,,,
16,14,B,yes,21.0,answ,"
yeah
",closure,,,,,
16,20,B,frag,28.0,answ,"
8 a m 8 a m
",closure,time,positive,,,
16,23,A,decl,36.0,answ,"
that's the super advance
",closure,fare,positive,,,
16,31,A,decl,58.0,answ,"
",closure,time-journey,positive,pause,length,2s
16,33,A,yes,62.0,answ,"
",,,,pause,,
16,36,B,frag,66.0,answ,"
erm 17 30
",closure,enum,positive,,,
16,47,A,decl,93.0,answ,"
you can cancel cancel that any time ",poss2,cancel-time,positive,overlap,type,start
16,56,B,frag,103.0,answ,"
{surname}%19%8%18%19%8%6%24%23%15 {letter}%19 {letter}%8 {letter}%18 {letter}%19 ",,enum-spell,positive,pause,,
16,58,B,frag,105.0,answ,"
{letter}%16
",partial,spell,positive,,,
16,60,B,decl,107.0,answ,"
it's er Barclay card
",,,positive,,,
16,62,B,frag,111.0,answ,"
",closure,,positive,pause,,
16,64,B,frag,115.0,answ,"
0 1 6 double 2
",,enum,positive,,,
16,68,B,frag,120.0,answ,"
er ",,enum-spell,positive,pause,,
16,70,B,frag,123.0,answ,"
{letter}%11 {letter}%15 16
",closure,enum-spell,positive,,,
16,74,B,frag,131.0,answ,"
em {letter}%0 {letter}%16 {letter}%17 {letter}%24 {letter}%23 Limited
",closure,enum-spell,positive,,,
16,76,B,yes,134.0,answ,"
yeah
",closure,,,,,
16,80,B,frag,138.0,answ,"
{letter}%24 {letter}%23 limited
",closure,enum-spell,positive,,,
16,89,A,decl,149.0,answ,"
the ticket will go out in the first class post this afternoon
",,time-journey,positive,,,
16,94,B,frag,159.0,answ,"
",,enum,positive,pause,,
16,102,B,frag,168.0,answ,"
8 99
",,enum,positive,,,
16,117,A,decl,187.0,answ,"
my name's Sandra {surname}%20%22%1%0%0
",closure,name,positive,,,
17,4,B,yes,7.0,answ,"
yes
",closure,,,,,
17,6,B,frag,9.0,answ,"
er debit card
",closure,creditcard,positive,,,
17,8,B,frag,11.0,answ,"
just one
",closure,number,positive,,,
17,10,B,no,13.0,answ,"
no
",,,,,,
17,14,B,frag,18.0,answ,"
tenth
",partial-closure,,positive,,,
17,22,B,frag,30.0,answ,"
probably afternoon
",probability-closure,time,positive,,,
17,25,A,yes,35.0,answ,"
yes
",,,,,,
17,31,A,decl,44.0,answ,"
",,time,positive,pause,length,2s
17,31,A,decl,44.0,answ,"
",,time,positive,pause,,
17,48,B,yes,70.0,answ,"
erm yes
",,,,,,
17,54,B,decl,81.0,answ,"
it's er {letter}%20 {letter}%13
",closure,enum-spell,positive,,,
17,64,B,frag,91.0,answ,"
{letter}%20 for %alpha
",closure,enum-spell,positive,,,
18,5,A,decl,12.0,answ,"
there is s... some restrictions with the saver return
",exists-closure,fare,positive,,,
18,19,A,frag,40.0,answ,"
any time after 6 20
",,time,positive,,,
18,23,A,no,47.0,answ,"
no
",,,,,,
18,25,A,yes,53.0,answ,"
yeah
",closure,,,,,
18,27,A,no,57.0,answ,"
no
",,,,,,
18,29,A,yes,67.0,answ,"
yes
",,,,,,
18,33,A,yes,77.0,answ,"
yeah
",,,,,,
18,34,B,frag,81.0,answ,"
Friday erm this Friday which is the
",closure,day,positive,,,
18,38,B,decl,88.0,answ,"
i wanted to get on the 3 20 if possible {#5s
",conditionIntent-closure,preference-enum,positive,,,
18,43,A,no,103.0,answ,"
no
",,,,,,
18,46,B,frag,108.0,answ,"
erm non smoking please
",closure,seat,positive,,,
18,48,B,frag,111.0,answ,"
{surname}%19%7%7%22%9%17 {letter}%19 {letter}%7 {letter}%7 {letter}%22 {letter}%9 {letter}%17
",,spell-name,positive,,,
18,50,B,frag,113.0,answ,"
{letter}%1 {letter}%5
",closure,enum-spell,positive,,,
18,52,B,frag,115.0,answ,"
Miss
",partial-closure,,positive,,,
18,64,B,yes,144.0,answ,"
yeah ",,,,pause,,
18,76,B,yes,162.0,answ,"
yeah
",,,,,,
18,88,B,decl,178.0,answ,"
it's a Mastercard
",closure,,positive,,,
18,90,B,decl,180.0,answ,"
it's 7 8 3 3
",,enum,positive,,,
18,98,B,decl,189.0,answ,"
it's the four of the first
",,number,positive,,,
18,104,B,yes,205.0,answ,"
yeah
",,,,,,
18,117,A,decl,228.0,answ,"
the next one's 16 20
",,enum-number,positive,,,
19,4,B,decl,7.0,answ,"
i do
",closure,,positive,,,
19,6,B,decl,10.0,answ,"
it's Saturday October the thirty first
",closure,month-day,positive,,,
19,8,B,frag,12.0,answ,"
2
",partial-closure,enum,positive,,,
19,10,B,frag,14.0,answ,"
2 adults
",closure,enum,positive,,,
19,12,B,no,18.0,answ,"
no
",,,,,,
19,14,B,frag,20.0,answ,"
er 9 05
",closure,enum,positive,,,
19,20,B,decl,27.0,answ,"
that's the same day
",closure,day,positive,,,
19,32,B,frag,52.0,answ,"
non smoking please
",closure,seat,positive,,,
19,38,B,decl,65.0,answ,"
it's {surname}%17%9%17%17%9%1%15%9%1%12 {letter}%17 {letter}%9 double {letter}%17
",closure,spell-name,positive,,,
19,46,B,frag,73.0,answ,"
is {letter}%15
",closure,spell,positive,,,
19,50,B,frag,78.0,answ,"
is 0 1 6 3
",closure,enum,positive,,,
19,56,B,frag,84.0,answ,"
is {letter}%23 {letter}%11 5
",closure,enum-spell,positive,,,
19,60,B,frag,88.0,answ,"
5 9 36 %street Road North ",,enum,positive,pause,,
19,66,B,yes,97.0,answ,"
yes
",,,,,,
19,74,B,frag,108.0,answ,"
05 99
",,enum,positive,,,
19,76,B,yes,112.0,answ,"
yes
",,,,,,
19,83,A,frag,122.0,answ,"
{letter}%4 {letter}%7
",appreciate-closure,enum-spell,positive,,,
20,4,B,decl,9.0,answ,"
                  erm ",intent,preference-booking,positive,overlap,type,end
20,6,B,decl,13.0,answ,"
it's a debit card
",closure,creditcard,positive,,,
20,8,B,yes,15.0,answ,"
er yeah
",closure,,,,,
20,10,B,decl,18.0,answ,"
it's for 2 yeah
",closure,enum,positive,,,
20,20,B,no,36.0,answ,"
erm no
",closure,,,,,
21,4,B,yes,8.0,answ,"
yes ",,,,overlap,type,end
21,6,B,yes,10.0,answ,"
yes ",,,,overlap,type,end
21,6,B,yes,10.0,answ,"
yes ",,,,pause,,
21,8,B,yes,14.0,answ,"
yes
",closure,,,,,
21,10,B,frag,16.0,answ,"
erm ",closure,time,positive,pause,,
21,16,B,no,30.0,answ,"
no
",,,,,,
21,21,A,frag,42.0,answ,"
11 50
",,enum,positive,,,
21,37,A,frag,68.0,answ,"
stick to the date and ",,time-date-booking,positive,backchannel,content,yes
21,44,B,frag,76.0,answ,"
{surname}%18%15%20%18%13 {letter}%18 {letter}%15 {letter}%20 {letter}%18 {letter}%13
",closure,spell-name,positive,,,
21,46,B,frag,78.0,answ,"
{letter}%20
",partial-closure,spell,positive,,,
21,48,B,frag,80.0,answ,"
Miss
",partial-closure,,positive,,,
21,50,B,frag,83.0,answ,"
0 2 6 5 0
",,enum,positive,,,
21,54,B,frag,88.0,answ,"
erm {letter}%10 24
",closure,enum-spell,positive,,,
21,58,B,frag,92.0,answ,"
50 %street Avenue ",,enum-address,positive,unclear,length,6 syllables
21,60,B,decl,95.0,answ,"
er it's a ",closure,creditcard,positive,pause,,
21,62,B,decl,98.0,answ,"
it's 0 5 6 5
",,enum,positive,,,
21,72,B,decl,109.0,answ,"
it's yeah
",closure,,positive,,,
