DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
38,60,B,decl,89.0,state,"
it's 0 1 5 0 5 ",frag,enum,positive,punc,type,level
38,72,B,decl,107.0,state,"
it's 94 ",frag,enum-address,positive,anonym,type,street
38,72,B,decl,107.0,state,"
it's 94 ",frag,enum-address,positive,punc,type,level
38,92,B,frag,131.0,state,"
is the 3rd 99 ",decl,,positive,punc,type,stop
38,97,A,decl,142.0,state,"
",exists-decl,seat,negative,pause,,
38,97,A,decl,142.0,state,"
",exists-decl,seat,negative,punc,type,stop
38,99,A,decl,149.0,state,"
and that's forward facing seats ",decl,seat,positive,backchannel,content,yes
38,99,A,decl,149.0,state,"
and that's forward facing seats ",decl,seat,positive,punc,type,stop
38,99,A,decl,150.0,state,"
and that's Saturday the 3rd of October from Macclesfield at 9:52 in the morning ",decl,time-month-from-date-enum-day,positive,punc,type,stop
38,103,A,frag,156.0,state,"
returning Monday the 5th of October ",partial-frag,month-date-day-return,positive,punc,type,level
38,103,A,frag,157.0,state,"
departing at 14 hundred ",decl,time-enum-departure,positive,punc,type,stop
38,105,A,decl,160.0,state,"
and it's coach ",correct-decl,number-enum,positive,anonym,type,letter
38,105,A,decl,160.0,state,"
and it's coach ",correct-decl,number-enum,positive,anonym,type,alpha
38,105,A,decl,160.0,state,"
and it's coach ",correct-decl,number-enum,positive,backchannel,content,yes
38,105,A,decl,160.0,state,"
and it's coach ",correct-decl,number-enum,positive,backchannel,content,fine
38,105,A,decl,160.0,state,"
and it's coach ",correct-decl,number-enum,positive,punc,type,stop
38,105,A,decl,161.0,state,"
and that's backwards seats this time ",decl,time,positive,punc,type,stop
38,105,A,decl,162.0,state,"
but it is non-smoking ",constrain-decl,seat,positive,punc,type,stop
38,107,A,decl,169.0,state,"
and you cancel by 2 o'clock the day before travel ",frag,time-journey-enum-day-cancel,positive,punc,type,level
38,107,A,decl,170.0,state,"
it's a full refund less 5 pounds ",decl,fare-refund-enum,positive,punc,type,stop
38,107,A,decl,175.0,state,"
this is your reference number to quote at the train station on Saturday ",decl,booking-number-day,positive,punc,type,stop
38,113,A,decl,182.0,state,"
then it's ",correct-decl,,positive,anonym,type,letter
38,113,A,decl,182.0,state,"
then it's ",correct-decl,,positive,anonym,type,alpha
38,113,A,decl,182.0,state,"
then it's ",correct-decl,,positive,punc,type,stop
39,11,A,decl,21.0,state,"
it's Friday the 9th of October ",decl,location-to-month-from-date-day,positive,backchannel,content,yes
39,11,A,decl,21.0,state,"
it's Friday the 9th of October ",decl,location-to-month-from-date-day,positive,punc,type,stop
39,14,B,decl,29.0,state,"
i've got a couple of queries first ",exists-decl,,positive,punc,type,stop
39,14,B,decl,30.0,state,"
",decl,,positive,pause,,
39,14,B,decl,30.0,state,"
",decl,,positive,punc,type,stop
39,14,B,decl,31.0,state,"
and they're leaving from Wigan at 12:28 to Edinburgh ",decl,to-location-time-from-enum-departure,positive,punc,type,stop
39,14,B,decl,32.0,state,"
but they said there wasn't ",constrain-report-decl,location-number-from-day,negative,pause,,
39,14,B,decl,32.0,state,"
but they said there wasn't ",constrain-report-decl,location-number-from-day,negative,punc,type,stop
39,15,A,decl,37.0,state,"
then it's the 12:28 from Wigan to arrive in Edinburgh at 15:30 ",decl,location-time-from-enum-arrival,positive,punc,type,stop
39,23,A,decl,52.0,state,"
",exists-decl,fare-journey,negative,pause,length,14s
39,23,A,decl,52.0,state,"
",exists-decl,fare-journey,negative,punc,type,stop
39,23,A,decl,54.0,state,"
and that's 65 pounds 30 ",decl,fare-enum,positive,punc,type,stop
39,25,A,decl,59.0,state,"
",exists-decl,time-enum-arrival,positive,pause,,
39,25,A,decl,59.0,state,"
",exists-decl,time-enum-arrival,positive,punc,type,stop
39,25,A,decl,60.0,state,"
and that's for ",decl,fare-enum,positive,pause,length,4s
39,25,A,decl,60.0,state,"
and that's for ",decl,fare-enum,positive,punc,type,stop
39,41,A,decl,92.0,state,"
there's a train at 17:31 from Wigan ",exists,location-time-from-enum-arrival,positive,backchannel,content,yes
39,41,A,decl,92.0,state,"
there's a train at 17:31 from Wigan ",exists,location-time-from-enum-arrival,positive,pause,,
39,41,A,decl,92.0,state,"
there's a train at 17:31 from Wigan ",exists,location-time-from-enum-arrival,positive,pause,,
39,45,A,decl,109.0,state,"
",decl,location-time-arrival,positive,pause,,
39,45,A,decl,109.0,state,"
",decl,location-time-arrival,positive,backchannel,content,yes
39,45,A,decl,109.0,state,"
",decl,location-time-arrival,positive,punc,type,stop
39,48,B,decl,120.0,state,"
they're on the 12:28 ",decl,,positive,punc,type,stop
39,63,A,decl,156.0,state,"
the dates times and seat numbers are printed on the tickets for you ",benefit-decl,number-journey-date,positive,punc,type,stop
39,63,A,decl,160.0,state,"
and it's a full refund less 5 pounds ",decl,fare-refund-enum,positive,punc,type,stop
39,65,A,decl,164.0,state,"
it's a 50 percent refund less 5 pounds ",decl,enum-fare-refund,positive,backchannel,content,right
39,65,A,decl,164.0,state,"
it's a 50 percent refund less 5 pounds ",decl,enum-fare-refund,positive,punc,type,stop
39,99,A,decl,212.0,state,"
this is your reference number your tickets are being booked under ",decl,booking-number-journey,positive,punc,type,stop
39,99,A,decl,213.0,state,"
",frag,,positive,pause,,
39,99,A,decl,213.0,state,"
",frag,,positive,anonym,type,letter
39,99,A,decl,213.0,state,"
",frag,,positive,anonym,type,alpha
39,99,A,decl,213.0,state,"
",frag,,positive,anonym,type,letter
39,99,A,decl,213.0,state,"
",frag,,positive,anonym,type,alpha
39,99,A,decl,213.0,state,"
",frag,,positive,punc,type,level
40,19,A,decl,29.0,state,"
the train going out on Saturday the trains run at 8 minutes to the hour ",frag,time-enum-day,positive,punc,type,level
40,21,A,decl,31.0,state,"
so they're either 8 minutes to 9 or 8 minutes to 10 ",alternative-decl,enum-time,positive,punc,type,stop
40,25,A,frag,36.0,state,"
",frag,enum-departure,positive,pause,length,3s
40,25,A,frag,36.0,state,"
",frag,enum-departure,positive,punc,type,level
40,25,A,frag,37.0,state,"
arriving in London Euston at 12:17 ",decl,location-time-arrival,positive,punc,type,stop
40,31,A,decl,45.0,state,"
the trains run on the hour from Euston to Macclesfield ",decl,to-location-time-from,positive,punc,type,stop
40,35,A,frag,52.0,state,"
arriving in Macclesfield at 16:03 ",decl,time-arrival,positive,punc,type,stop
40,39,A,decl,58.0,state,"
the cheapest fare for the dates and times specified is going to be your Super Advance Return at 30 pounds each ",decl,fare-date-enum,positive,punc,type,stop
40,40,B,decl,60.0,state,"
i've just been quoted 19 pounds ",report-decl,fare-enum,positive,punc,type,stop
40,41,A,decl,61.0,state,"
the 19 pounds Virgin Value fare ",decl,fare-enum-availability-time-day,negative,backchannel,content,yes
40,41,A,decl,61.0,state,"
the 19 pounds Virgin Value fare ",decl,fare-enum-availability-time-day,negative,punc,type,stop
40,60,B,decl,89.0,state,"
it's 0 1 5 0 5 ",frag,enum,positive,punc,type,level
40,72,B,decl,107.0,state,"
it's 94 ",frag,enum-address,positive,anonym,type,street
40,72,B,decl,107.0,state,"
it's 94 ",frag,enum-address,positive,punc,type,level
40,92,B,frag,131.0,state,"
is the 3rd 99 ",decl,,positive,punc,type,stop
40,97,A,decl,142.0,state,"
",exists-decl,seat,negative,pause,,
40,97,A,decl,142.0,state,"
",exists-decl,seat,negative,punc,type,stop
40,99,A,decl,149.0,state,"
and that's forward facing seats ",decl,seat,positive,backchannel,content,yes
40,99,A,decl,149.0,state,"
and that's forward facing seats ",decl,seat,positive,punc,type,stop
40,99,A,decl,150.0,state,"
and that's Saturday the 3rd of October from Macclesfield at 9:52 in the morning ",decl,time-month-from-date-enum-day,positive,punc,type,stop
40,103,A,frag,156.0,state,"
returning Monday the 5th of October ",partial-frag,month-date-day-return,positive,punc,type,level
40,103,A,frag,157.0,state,"
departing at 14 hundred ",decl,time-enum-departure,positive,punc,type,stop
40,105,A,decl,160.0,state,"
and it's coach ",correct-decl,number-enum,positive,anonym,type,letter
40,105,A,decl,160.0,state,"
and it's coach ",correct-decl,number-enum,positive,anonym,type,alpha
40,105,A,decl,160.0,state,"
and it's coach ",correct-decl,number-enum,positive,backchannel,content,yes
40,105,A,decl,160.0,state,"
and it's coach ",correct-decl,number-enum,positive,backchannel,content,fine
40,105,A,decl,160.0,state,"
and it's coach ",correct-decl,number-enum,positive,punc,type,stop
40,105,A,decl,161.0,state,"
and that's backwards seats this time ",decl,time,positive,punc,type,stop
40,105,A,decl,162.0,state,"
but it is non-smoking ",constrain-decl,seat,positive,punc,type,stop
40,107,A,decl,169.0,state,"
and you cancel by 2 o'clock the day before travel ",frag,time-journey-enum-day-cancel,positive,punc,type,level
40,107,A,decl,170.0,state,"
it's a full refund less 5 pounds ",decl,fare-refund-enum,positive,punc,type,stop
40,107,A,decl,175.0,state,"
this is your reference number to quote at the train station on Saturday ",decl,booking-number-day,positive,punc,type,stop
40,113,A,decl,182.0,state,"
then it's ",correct-decl,,positive,anonym,type,letter
40,113,A,decl,182.0,state,"
then it's ",correct-decl,,positive,anonym,type,alpha
40,113,A,decl,182.0,state,"
then it's ",correct-decl,,positive,punc,type,stop
40,120,B,frag,197.0,state,"
then ",decl,,positive,punc,type,stop
41,17,A,decl,26.0,state,"
all the tickets on the 14:19 for advance purchase have now been booked up ",constrain-decl,fare-availability-journey-enum,positive,punc,type,stop
41,17,A,decl,27.0,state,"
they're no longer available ",decl,availability,negative,punc,type,stop
41,19,A,decl,30.0,state,"
the 15:20 is the same ",decl,enum,positive,punc,type,stop
41,25,A,decl,40.0,state,"
it's the 14:19 from Preston ",frag,location-from-enum,positive,punc,type,level
41,25,A,frag,41.0,state,"
arriving Rugby at 16:05 ",partial-decl,location-time-arrival,positive,backchannel,content,yeah
41,25,A,frag,41.0,state,"
arriving Rugby at 16:05 ",partial-decl,location-time-arrival,positive,punc,type,stop
41,25,A,decl,42.0,state,"
that's on the 9th of October ",frag,month-date,positive,backchannel,content,yeah
41,25,A,decl,42.0,state,"
that's on the 9th of October ",frag,month-date,positive,punc,type,level
41,25,A,frag,43.0,state,"
returning the 11th of October 18:45 from Rugby ",decl,location-month-from-date-enum-return,positive,punc,type,stop
41,25,A,frag,44.0,state,"
arriving in Preston at 20:33 ",decl,location-time-arrival,positive,punc,type,stop
41,26,B,decl,45.0,state,"
that's it ",decl,,positive,punc,type,stop
41,31,A,decl,52.0,state,"
the dates times and seat numbers are printed on the tickets for you ",benefit-decl,number-journey-date,positive,punc,type,stop
41,33,A,decl,57.0,state,"
it's a full refund less five pounds ",decl,fare-refund-number,positive,punc,type,stop
41,69,A,decl,105.0,state,"
it's not been recognised ",decl,,negative,punc,type,stop
41,81,A,decl,121.0,state,"
and this is the reference number your tickets have been booked under ",decl,booking-number-journey,positive,punc,type,stop
42,10,B,decl,20.0,state,"
the Business Advance ",decl,fare,positive,punc,type,stop
42,11,A,decl,23.0,state,"
and they've changed some of the ticket names ",report-decl,journey-name,positive,punc,type,stop
42,11,A,decl,25.0,state,"
but it's a different name ",constrain-decl,name,positive,punc,type,stop
42,23,A,decl,44.0,state,"
the 9:19 for Wolverhampton arrives in Euston 11:20 ",decl,location-enum-arrival,positive,punc,type,stop
42,27,A,decl,50.0,state,"
that will also include your zone 7 on underground and your complimentary car parking voucher as well ",decl,enum,positive,punc,type,stop
42,32,B,decl,58.0,state,"
it's em ",decl,,positive,anonym,type,name
42,32,B,decl,58.0,state,"
it's em ",decl,,positive,punc,type,stop
42,40,B,decl,70.0,state,"
that's gone up then ",decl,,positive,punc,type,stop
42,47,A,decl,84.0,state,"
it's a full refund less 5 pounds if you have to cancel this ticket ",constrain-condition-decl,fare-refund-journey-enum-cancel,positive,punc,type,stop
42,60,B,decl,103.0,state,"
it's 1 1 double 9 ",frag,enum,positive,punc,type,level
42,69,A,decl,115.0,state,"
and this is the reference number the ticket has been booked under ",decl,booking-number-journey,positive,punc,type,stop
43,14,B,decl,25.0,state,"
i'm unfortunately i haven't got a copy of the a current copy of the timetable with me ",report-exists-constrain-decl,,positive,punc,type,stop
43,25,A,decl,50.0,state,"
but you're able to return on any train of your choice ",poss2-decl,,positive,punc,type,stop
43,31,A,decl,62.0,state,"
and that's a forward facing seat in non-smoking ",decl,seat,positive,punc,type,stop
43,35,A,decl,71.0,state,"
",frag,,positive,pause,length,5s
43,35,A,decl,71.0,state,"
",frag,,positive,anonym,type,letter
43,35,A,decl,71.0,state,"
",frag,,positive,anonym,type,alpha
43,35,A,decl,71.0,state,"
",frag,,positive,punc,type,level
43,35,A,decl,73.0,state,"
and that's backward travel ",decl,journey,positive,punc,type,stop
43,35,A,decl,74.0,state,"
that's travelling tomorrow from Nuneaton to Euston on the 7:13 train in the morning ",decl,location-to-journey-time-from-enum-day,positive,backchannel,content,right
43,35,A,decl,74.0,state,"
that's travelling tomorrow from Nuneaton to Euston on the 7:13 train in the morning ",decl,location-to-journey-time-from-enum-day,positive,punc,type,stop
43,35,A,frag,75.0,state,"
and to return at any time ",decl,time,positive,punc,type,stop
43,44,B,decl,88.0,state,"
you do ",decl,,positive,punc,type,stop
43,52,B,decl,108.0,state,"
it's erm Fanshawe Cottage ",decl,,positive,punc,type,stop
43,56,B,frag,115.0,state,"
7 ",decl,enum,positive,anonym,type,letter
43,56,B,frag,115.0,state,"
7 ",decl,enum,positive,anonym,type,letter
43,56,B,frag,115.0,state,"
7 ",decl,enum,positive,punc,type,stop
43,67,A,decl,135.0,state,"
it's a full refund if you have to cancel this ticket ",constrain-condition-decl,refund-journey-cancel,positive,punc,type,stop
43,81,A,decl,157.0,state,"
this is your reference number to quote tomorrow at the booking office ",decl,booking-number-day,positive,backchannel,content,yeah
43,81,A,decl,157.0,state,"
this is your reference number to quote tomorrow at the booking office ",decl,booking-number-day,positive,punc,type,stop
43,81,A,decl,159.0,state,"
and it's 4 4 2 1 ",frag,enum,positive,punc,type,level
44,10,B,frag,26.0,state,"
trying to work that out ",frag,problem,positive,punc,type,level
44,13,A,decl,30.0,state,"
there's a train at 15:05 from Crewe ",exists-decl,time-from-enum,positive,punc,type,stop
44,21,A,decl,53.0,state,"
there's a first Open Return at a 100 and 33 pounds ",exists-decl,fare-time-enum,positive,punc,type,stop
44,21,A,decl,54.0,state,"
and there's also what we call er business class tickets called Virgin business ",exists-decl,journey,positive,punc,type,stop
44,23,A,decl,56.0,state,"
that is the same price ",frag,,positive,punc,type,level
44,23,A,decl,58.0,state,"
",constrain-decl,,positive,pause,,
44,23,A,decl,58.0,state,"
",constrain-decl,,positive,punc,type,stop
44,27,A,decl,70.0,state,"
it used to be Business Advance ",report-frag,fare,positive,punc,type,level
44,27,A,decl,71.0,state,"
now it's called Virgin Value Business ",decl,,positive,punc,type,stop
44,29,A,decl,73.0,state,"
they've just changed the name of the ticket ",report-decl,journey-name,positive,punc,type,stop
44,34,B,frag,84.0,state,"
my surname's ",decl,name,positive,anonym,type,name
44,34,B,frag,84.0,state,"
my surname's ",decl,name,positive,punc,type,stop
44,34,B,frag,85.0,state,"
spelt with an ",decl,,positive,anonym,type,letter
44,34,B,frag,85.0,state,"
spelt with an ",decl,,positive,punc,type,stop
44,37,A,decl,91.0,state,"
we we don't actually have a database as such ",decl-disflu,,negative,punc,type,stop
44,39,A,decl,94.0,state,"
the name comes up ",frag,name,positive,punc,type,level
44,39,A,decl,95.0,state,"
but just it's a complete new booking ",constrain-decl,booking,positive,punc,type,stop
44,45,A,decl,107.0,state,"
",frag,,negative,pause,length,2s
44,45,A,decl,107.0,state,"
",frag,,negative,punc,type,level
44,45,A,decl,108.0,state,"
the new millenium's coming in soon ",decl,,positive,punc,type,stop
44,45,A,decl,109.0,state,"
so ",decl,,positive,backchannel,content,laughter
44,45,A,decl,109.0,state,"
so ",decl,,positive,punc,type,stop
44,49,A,decl,116.0,state,"
one smoking place in first class ",decl,number-seat,positive,punc,type,stop
44,51,A,decl,121.0,state,"
and that's a forward facing seat smoking ",decl,seat,positive,punc,type,stop
44,53,A,decl,124.0,state,"
and that's on Wednesday the 7th ",decl,day,positive,punc,type,stop
44,55,A,frag,126.0,state,"
departing at 15:05 ",decl,time-departure,positive,punc,type,stop
44,61,A,decl,138.0,state,"
",decl,,positive,pause,length,2s
44,61,A,decl,138.0,state,"
",decl,,positive,punc,type,stop
44,63,A,decl,141.0,state,"
and that's a forward facing seat smoking ",decl,seat,positive,punc,type,stop
44,68,B,decl,148.0,state,"
it's 15 2 54 ",frag,enum,positive,anonym,type,street
44,68,B,decl,148.0,state,"
it's 15 2 54 ",frag,enum,positive,punc,type,level
44,89,A,decl,182.0,state,"
it's a full refund less 5 pounds ",decl,fare-refund-enum,positive,punc,type,stop
44,93,A,decl,192.0,state,"
and they're signposted Telesales Collection ",decl,,positive,punc,type,stop
45,19,A,decl,35.0,state,"
there's a train from Preston at 16:31 ",exists-frag,location-time-from,positive,punc,type,level
45,19,A,frag,36.0,state,"
arriving at 19:48 ",frag,time-arrival,positive,punc,type,level
45,19,A,frag,39.0,state,"
arriving 18:51 ",partial-decl,arrival,positive,punc,type,stop
45,29,A,decl,55.0,state,"
",decl,time,positive,pause,length,16s
45,29,A,decl,55.0,state,"
",decl,time,positive,punc,type,stop
45,29,A,frag,56.0,state,"
arriving at 23:35 ",decl,time-arrival,positive,punc,type,stop
45,33,A,decl,65.0,state,"
there's not an advance purchase tickets available now ",exists-decl,fare-availability-journey,negative,punc,type,stop
45,33,A,decl,66.0,state,"
they have been booked up ",decl,availability,positive,punc,type,stop
45,35,A,frag,68.0,state,"
to get an advance purchase ticket ",frag,fare-journey,positive,punc,type,level
46,2,B,frag,8.0,state,"
leaving Birmingham New Street on Saturday and returning on the Sunday from London Euston ",partial-decl,location-day-from-departure-return,positive,punc,type,stop
46,17,A,frag,34.0,state,"
arriving in Euston at 12:32 ",decl,location-time-arrival,positive,punc,type,stop
46,23,A,decl,52.0,state,"
there's a 7:15 in the morning ",exists-decl,time-enum,positive,punc,type,stop
46,25,A,frag,58.0,state,"
arriving at 9:05 ",decl,time-arrival,positive,punc,type,stop
46,31,A,decl,69.0,state,"
it's 10:35 in the morning ",decl,time-enum-return,positive,pause,,
46,31,A,decl,69.0,state,"
it's 10:35 in the morning ",decl,time-enum-return,positive,punc,type,stop
46,35,A,frag,78.0,state,"
get into Birmingham ",decl,location,positive,punc,type,stop
46,45,A,decl,100.0,state,"
it's a 50 percent refund less 5 pounds ",decl,enum-fare-refund,positive,backchannel,content,ok
46,45,A,decl,100.0,state,"
it's a 50 percent refund less 5 pounds ",decl,enum-fare-refund,positive,punc,type,stop
46,46,B,decl,108.0,state,"
that's ",decl,,positive,anonym,type,letter
46,46,B,decl,108.0,state,"
that's ",decl,,positive,anonym,type,letter
46,46,B,decl,108.0,state,"
that's ",decl,,positive,anonym,type,letter
46,46,B,decl,108.0,state,"
that's ",decl,,positive,anonym,type,letter
46,46,B,decl,108.0,state,"
that's ",decl,,positive,anonym,type,letter
46,46,B,decl,108.0,state,"
that's ",decl,,positive,punc,type,stop
46,65,A,frag,138.0,state,"
",decl,time-departure,positive,pause,,
46,65,A,frag,138.0,state,"
",decl,time-departure,positive,punc,type,stop
46,65,A,decl,139.0,state,"
you'll be travelling in coach ",frag,journey,positive,anonym,type,letter
46,65,A,decl,139.0,state,"
you'll be travelling in coach ",frag,journey,positive,anonym,type,alpha
46,65,A,decl,139.0,state,"
you'll be travelling in coach ",frag,journey,positive,punc,type,level
46,65,A,decl,141.0,state,"
and that's a forward facing seat in non-smoking ",decl,seat,positive,punc,type,stop
46,67,A,decl,143.0,state,"
then you returning on Sunday 4th of October ",decl,month-date-day-return,positive,punc,type,stop
46,67,A,frag,144.0,state,"
departing 10:35 ",partial-decl,departure,positive,punc,type,stop
46,67,A,decl,146.0,state,"
",predict-frag,,positive,pause,length,8s
46,67,A,decl,146.0,state,"
",predict-frag,,positive,anonym,type,letter
46,67,A,decl,146.0,state,"
",predict-frag,,positive,anonym,type,alpha
46,67,A,decl,146.0,state,"
",predict-frag,,positive,punc,type,level
46,67,A,decl,148.0,state,"
and that's forward facing non-smoking ",decl,seat,positive,backchannel,content,right
46,67,A,decl,148.0,state,"
and that's forward facing non-smoking ",decl,seat,positive,punc,type,stop
46,67,A,decl,151.0,state,"
this service that you're actually booked on is going to be diverted between Birmingham and Wolverhampton ",decl,location-booking,positive,punc,type,stop
46,67,A,decl,152.0,state,"
so once you get off at Birmingham ",frag,number-location-time,positive,punc,type,level
46,67,A,decl,154.0,state,"
but the journey might be rerouted
",constrain-decl,journey,positive,,,
46,69,A,decl,159.0,state,"
that it ",predict-report-condition-decl-disflu,location-time-enum,positive,pause,,
46,69,A,decl,159.0,state,"
that it ",predict-report-condition-decl-disflu,location-time-enum,positive,pause,,
46,69,A,decl,159.0,state,"
that it ",predict-report-condition-decl-disflu,location-time-enum,positive,punc,type,stop
46,87,A,decl,182.0,state,"
it's 2 1 2 0 ",frag,enum,positive,punc,type,level
46,91,A,decl,186.0,state,"
then it's ",decl,,positive,anonym,type,letter
46,91,A,decl,186.0,state,"
then it's ",decl,,positive,anonym,type,alpha
46,91,A,decl,186.0,state,"
then it's ",decl,,positive,punc,type,stop
46,93,A,decl,188.0,state,"
and the total cost is 14 pounds return ",decl,fare-enum,positive,punc,type,stop
47,20,B,frag,33.0,state,"
Super Saver Return ",decl,fare,positive,punc,type,stop
47,33,A,decl,54.0,state,"
it's tomorrow from Stock...  ",frag-disflu,time-location-from-enum-day,positive,backchannel,content,facing
47,33,A,decl,54.0,state,"
it's tomorrow from Stock...  ",frag-disflu,time-location-from-enum-day,positive,pause,,
47,33,A,decl,54.0,state,"
it's tomorrow from Stock...  ",frag-disflu,time-location-from-enum-day,positive,punc,type,level
47,37,A,frag,60.0,state,"
arriving at 23:19 ",decl,time-arrival,positive,punc,type,stop
47,48,B,decl,85.0,state,"
i don't want to run out of time ",report-decl,time,negative,punc,type,stop
47,48,B,decl,86.0,state,"
",,time-enum,positive,pause,length,2s
47,49,A,decl,87.0,state,"
",decl,fare,positive,pause,length,4s
47,49,A,decl,87.0,state,"
",decl,fare,positive,punc,type,stop
47,64,B,decl,112.0,state,"
it ",condition-decl-disflu,,positive,overlap,type,end
47,64,B,decl,112.0,state,"
it ",condition-decl-disflu,,positive,punc,type,stop
47,81,A,decl,147.0,state,"
",decl,availability,negative,pause,,
47,81,A,decl,147.0,state,"
",decl,availability,negative,punc,type,stop
47,89,A,frag,169.0,state,"
to get the 19:00 train ",frag,enum,positive,backchannel,content,yes
47,89,A,frag,169.0,state,"
to get the 19:00 train ",frag,enum,positive,punc,type,level
47,89,A,decl,171.0,state,"
",decl,fare,negative,pause,,
47,89,A,decl,171.0,state,"
",decl,fare,negative,punc,type,stop
47,91,A,decl,177.0,state,"
",frag,time-departure,positive,pause,,
47,91,A,decl,177.0,state,"
",frag,time-departure,positive,backchannel,content,h
47,91,A,decl,177.0,state,"
",frag,time-departure,positive,punc,type,level
47,91,A,frag,178.0,state,"
arriving at 12:32 o'clock ",decl,time-location-enum-arrival,positive,pause,,
47,91,A,frag,178.0,state,"
arriving at 12:32 o'clock ",decl,time-location-enum-arrival,positive,punc,type,stop
47,95,A,decl,191.0,state,"
",frag,booking-number,positive,pause,,
47,95,A,decl,191.0,state,"
",frag,booking-number,positive,punc,type,level
47,109,A,frag,220.0,state,"
arriving at 21:03 ",decl,time-arrival,positive,punc,type,stop
47,111,A,frag,222.0,state,"
arriving at 22:37 ",decl,time-arrival,positive,punc,type,stop
47,111,A,decl,223.0,state,"
and that's departing from Stockport tomorrow the 2nd ",decl,location-from-day-departure,positive,punc,type,stop
47,111,A,decl,225.0,state,"
",decl,location-from-enum,positive,pause,length,3s
